"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","database","background","foreground_genes_tested","background_genes_tested","expression_cluster","n_cluster_genes","pathway_theme","pathway_scope"
"ko04213","Longevity regulating pathway - multiple species","1/229","8/698",0.125,0.381004366812227,-1.22957703225775,0.959266071077897,1,1,"LOC126268164",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04391","Hippo signaling pathway - fly","1/229","8/698",0.125,0.381004366812227,-1.22957703225775,0.959266071077897,1,1,"LOC126272961",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Cellular process","Eukaryote/metazoan-compatible"
"ko04611","Platelet activation","1/229","8/698",0.125,0.381004366812227,-1.22957703225775,0.959266071077897,1,1,"LOC126279309",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04725","Cholinergic synapse","1/229","8/698",0.125,0.381004366812227,-1.22957703225775,0.959266071077897,1,1,"LOC126336687",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00980","Metabolism of xenobiotics by cytochrome P450","6/229","30/698",0.2,0.609606986899563,-1.52623757512321,0.962842596087969,1,1,"LOC126354649/LOC126336730/LOC126272716/LOC126272724/LOC126281410/LOC126282179",6,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Detoxification and secondary metabolism","Core metabolism or cross-domain"
"ko01230","Biosynthesis of amino acids","4/229","22/698",0.181818181818182,0.554188169908694,-1.4836699138411,0.963147634202865,1,1,"LOC126267473/LOC126278447/LOC126268518/LOC126354590",4,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Amino acid and nitrogen metabolism","Broad KEGG reference map"
"ko04080","Neuroactive ligand-receptor interaction","8/229","39/698",0.205128205128205,0.625237935281603,-1.68187195206889,0.972531232772926,1,1,"LOC126311851/LOC126329331/LOC126299097/LOC126365747/LOC126284371/LOC126266656/LOC126354348/LOC126299510",8,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko00630","Glyoxylate and dicarboxylate metabolism","1/229","9/698",0.111111111111111,0.338670548277535,-1.39436738770507,0.972785012705668,1,1,"LOC126268518",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko04310","Wnt signaling pathway","1/229","9/698",0.111111111111111,0.338670548277535,-1.39436738770507,0.972785012705668,1,1,"LOC126299030",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Cellular process","Eukaryote/metazoan-compatible"
"ko04740","Olfactory transduction","1/229","9/698",0.111111111111111,0.338670548277535,-1.39436738770507,0.972785012705668,1,1,"LOC126284350",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04727","GABAergic synapse","2/229","15/698",0.133333333333333,0.406404657933042,-1.62283165670296,0.979618338287115,1,1,"LOC126268518/LOC126354995",2,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00071","Fatty acid degradation","1/229","10/698",0.1,0.304803493449782,-1.5461836295649,0.981830342299865,1,1,"LOC126356152",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko00051","Fructose and mannose metabolism","1/229","11/698",0.0909090909090909,0.277094084954347,-1.68751429796576,0.987878091737846,1,1,"LOC126365957",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko04540","Gap junction","1/229","11/698",0.0909090909090909,0.277094084954347,-1.68751429796576,0.987878091737846,1,1,"LOC126279090",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Cellular process","Eukaryote/metazoan-compatible"
"ko04914","Progesterone-mediated oocyte maturation","1/229","11/698",0.0909090909090909,0.277094084954347,-1.68751429796576,0.987878091737846,1,1,"LOC126356122",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko01110","Biosynthesis of secondary metabolites","22/229","94/698",0.234042553191489,0.713369878286723,-2.08600331590499,0.987899940486897,1,1,"LOC126354813/LOC126297581/LOC126272594/LOC126267473/LOC126278447/LOC126354649/LOC126271955/LOC126354590/LOC126339265/LOC126356152/LOC126272382/LOC126298935/LOC126298001/LOC126335184/LOC126283383/LOC126361126/LOC126298530/LOC126354995/LOC126365957/LOC126336379/LOC126282179/LOC126355485",22,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Detoxification and secondary metabolism","Broad KEGG reference map"
"ko00040","Pentose and glucuronate interconversions","3/229","22/698",0.136363636363636,0.41564112743152,-1.94475700193598,0.990283150148784,1,1,"LOC126299185/LOC126354649/LOC126282179",3,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko04113","Meiosis - yeast","1/229","12/698",0.0833333333333333,0.254002911208151,-1.82017609655227,0.991918727825231,1,1,"LOC126268164",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Cellular process","Eukaryote/metazoan-compatible"
"ko04111","Cell cycle - yeast","2/229","18/698",0.111111111111111,0.338670548277535,-1.9849399337452,0.992930325651578,1,1,"LOC126267226/LOC126356122",2,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Cellular process","Eukaryote/metazoan-compatible"
"ko00981","Insect hormone biosynthesis","1/229","13/698",0.0769230769230769,0.234464225730601,-1.94553742656865,0.994616411976867,1,1,"LOC126282181",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Storage, lipid transport, and endocrine nutrition","Core metabolism or cross-domain"
"ko04110","Cell cycle","3/229","24/698",0.125,0.381004366812227,-2.15481984554392,0.994966683620938,1,1,"LOC126272858/LOC126267226/LOC126356122",3,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Cellular process","Eukaryote/metazoan-compatible"
"ko00260","Glycine, serine and threonine metabolism","1/229","14/698",0.0714285714285714,0.217716781035558,-2.06465593998935,0.996416180819637,1,1,"LOC126297581",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko04114","Oocyte meiosis","1/229","14/698",0.0714285714285714,0.217716781035558,-2.06465593998935,0.996416180819637,1,1,"LOC126284350",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Cellular process","Eukaryote/metazoan-compatible"
"ko01200","Carbon metabolism","3/229","26/698",0.115384615384615,0.351696338595902,-2.35249235459719,0.99743143115833,1,1,"LOC126354590/LOC126298935/LOC126365957",3,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Carbohydrate and energy metabolism","Broad KEGG reference map"
"ko04512","ECM-receptor interaction","1/229","15/698",0.0666666666666667,0.203202328966521,-2.17836696635409,0.997616026714817,1,1,"LOC126356154",1,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Cellular process","Eukaryote/metazoan-compatible"
"ko00230","Purine metabolism","3/229","27/698",0.111111111111111,0.338670548277535,-2.44729427873278,0.998174425098535,1,1,"LOC126354813/LOC126268164/LOC126335184",3,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko01130","Biosynthesis of antibiotics","7/229","52/698",0.134615384615385,0.410312395028552,-3.08642068437223,0.999748622920975,1,1,"LOC126299185/LOC126267473/LOC126354590/LOC126298935/LOC126361126/LOC126365957/LOC126336379",7,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Detoxification and secondary metabolism","Broad KEGG reference map"
"ko01120","Microbial metabolism in diverse environments","5/229","45/698",0.111111111111111,0.338670548277535,-3.20269247346691,0.999881316894452,1,1,"LOC126268518/LOC126354590/LOC126298935/LOC126354995/LOC126365957",5,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Detoxification and secondary metabolism","Broad KEGG reference map"
"ko00020","Citrate cycle (TCA cycle)","0/229","6/698",0,0,-1.71779085684393,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko00280","Valine, leucine and isoleucine degradation","0/229","7/698",0,0,-1.8567682668164,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko00340","Histidine metabolism","0/229","7/698",0,0,-1.8567682668164,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko00620","Pyruvate metabolism","0/229","10/698",0,0,-2.2240957988088,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko00670","One carbon pool by folate","0/229","8/698",0,0,-1.98640663412363,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00720","Other carbon fixation pathways","0/229","5/698",0,0,-1.56698952649291,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko03030","DNA replication","0/229","9/698",0,0,-2.10843080415271,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Genetic information processing","Core metabolism or cross-domain"
"ko04530","Tight junction","0/229","9/698",0,0,-2.10843080415271,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Cellular process","Eukaryote/metazoan-compatible"
"ko04742","Taste transduction","0/229","8/698",0,0,-1.98640663412363,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Other KEGG pathway","Core metabolism or cross-domain"
"ko05020","Prion disease","0/229","7/698",0,0,-1.8567682668164,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Reference disease pathway","Reference disease pathway"
"ko05032","Morphine addiction","0/229","9/698",0,0,-2.10843080415271,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Reference disease pathway","Reference disease pathway"
"ko05033","Nicotine addiction","0/229","7/698",0,0,-1.8567682668164,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",229,698,"DEG cluster 2",975,"Reference disease pathway","Reference disease pathway"
"ko04080","Neuroactive ligand-receptor interaction","21/194","39/698",0.538461538461538,1.93735130848533,3.73502894675866,0.000365966449536305,0.0790487530998419,0.0790487530998419,"LOC126354398/LOC126336238/LOC126267861/LOC126278518/LOC126298404/LOC126299360/LOC126335869/LOC126354714/LOC126366011/LOC126299155/LOC126278537/LOC126298918/LOC126298972/LOC126355582/LOC126355816/LOC126282477/LOC126277867/LOC126353956/LOC126267153/LOC126355883/LOC126355437",21,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04142","Lysosome biogenesis","20/194","38/698",0.526315789473684,1.89365165491047,3.51228767957583,0.00076236865240632,0.0823358144598825,0.0823358144598825,"LOC126325327/LOC126354040/LOC126291813/LOC126355391/LOC126360693/LOC126335259/LOC126336484/LOC126354241/LOC126284570/LOC126335261/LOC126365959/LOC126354163/LOC126271434/LOC126268018/LOC126355392/LOC126298123/LOC126292019/LOC126354039/LOC126334598/LOC126354780",20,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Cellular process","Eukaryote/metazoan-compatible"
"ko04341","Hedgehog signaling pathway - fly","12/194","21/698",0.571428571428571,2.0559646539028,3.04625798229874,0.00391214882636058,0.272406572026778,0.272406572026778,"LOC126295087/LOC126284645/LOC126294949/LOC126295201/LOC126297745/LOC126292145/LOC126297744/LOC126291991/LOC126278442/LOC126295191/LOC126295040/LOC126294945",12,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Cellular process","Eukaryote/metazoan-compatible"
"ko04340","Hedgehog signaling pathway","11/194","19/698",0.578947368421053,2.08301682040152,2.96742055628111,0.00504456614864403,0.272406572026778,0.272406572026778,"LOC126295087/LOC126284645/LOC126294949/LOC126295201/LOC126297745/LOC126292145/LOC126297744/LOC126291991/LOC126295191/LOC126295040/LOC126294945",11,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Cellular process","Eukaryote/metazoan-compatible"
"ko05033","Nicotine addiction","5/194","7/698",0.714285714285714,2.5699558173785,2.58820941402968,0.0200724690076728,0.867130661131464,0.867130661131464,"LOC126366011/LOC126298972/LOC126278890/LOC126355582/LOC126278974",5,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Reference disease pathway","Reference disease pathway"
"ko04512","ECM-receptor interaction","8/194","15/698",0.533333333333333,1.91890034364261,2.23051771816337,0.0309125607344365,1,1,"LOC126293655/LOC126267772/LOC126353876/LOC126293693/LOC126269651/LOC126293755/LOC126267773/LOC126298917",8,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Cellular process","Eukaryote/metazoan-compatible"
"ko04742","Taste transduction","5/194","8/698",0.625,2.24871134020619,2.20234062361583,0.0415437733099121,1,1,"LOC126278518/LOC126298404/LOC126281447/LOC126298918/LOC126355437",5,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04146","Peroxisome","9/194","19/698",0.473684210526316,1.70428648941942,1.92971537176998,0.0519553142693391,1,1,"LOC126284582/LOC126336286/LOC126341660/LOC126354439/LOC126284894/LOC126284347/LOC126268198/LOC126335242/LOC126278953",9,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Cellular process","Eukaryote/metazoan-compatible"
"ko00020","Citrate cycle (TCA cycle)","4/194","6/698",0.666666666666667,2.39862542955326,2.13317253780416,0.053538644811088,1,1,"LOC126334596/LOC126335242/LOC126278052/LOC126284404",4,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko01230","Biosynthesis of amino acids","10/194","22/698",0.454545454545455,1.63542642924086,1.87760940795971,0.0551438831988982,1,1,"LOC126349907/LOC126295405/LOC126334613/LOC126334596/LOC126276148/LOC126269845/LOC126282460/LOC126274964/LOC126282346/LOC126335242",10,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Amino acid and nitrogen metabolism","Broad KEGG reference map"
"ko04024","cAMP signaling pathway","12/194","28/698",0.428571428571429,1.5419734904271,1.81477022223262,0.0585869945485745,1,1,"LOC126278518/LOC126298404/LOC126284222/LOC126341660/LOC126353858/LOC126336082/LOC126298972/LOC126355582/LOC126335781/LOC126268198/LOC126267153/LOC126355437",12,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko05030","Cocaine addiction","5/194","9/698",0.555555555555556,1.99885452462772,1.86988918940284,0.0727238412966423,1,1,"LOC126298972/LOC126355582/LOC126338336/LOC126335010/LOC126336423",5,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Reference disease pathway","Reference disease pathway"
"ko05032","Morphine addiction","5/194","9/698",0.555555555555556,1.99885452462772,1.86988918940284,0.0727238412966423,1,1,"LOC126278518/LOC126298404/LOC126366011/LOC126278890/LOC126335781",5,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Reference disease pathway","Reference disease pathway"
"ko04022","cGMP-PKG signaling pathway","6/194","12/698",0.5,1.79896907216495,1.73085433134775,0.0841703812621971,1,1,"LOC126354398/LOC126328409/LOC126353858/LOC126335781/LOC126281618/LOC126353956",6,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04727","GABAergic synapse","7/194","15/698",0.466666666666667,1.67903780068729,1.64828085680285,0.0909978723426052,1,1,"LOC126278518/LOC126298404/LOC126366011/LOC126298632/LOC126278890/LOC126335781/LOC126354742",7,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Other KEGG pathway","Core metabolism or cross-domain"
"ko00230","Purine metabolism","11/194","27/698",0.407407407407407,1.46582665139366,1.53054795010522,0.097387464429151,1,1,"LOC126356044/LOC126324953/LOC126335775/LOC126274964/LOC126272511/LOC126335781/LOC126356050/LOC126281265/LOC126281618/LOC126278953/LOC126354610",11,"KEGG_pathway","All fat body DEGs in heatmap",194,698,"DEG cluster 3+4",888,"Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
