"foreground_set","pathway_theme","pathway_scope","term_id","term_name","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","gene_id","Description","gene_biotype","DEG_context","comparisons","directions","max_abs_log2FC","min_padj"
"Expression cluster 1","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","21/260","62/3456",1.28504205324519e-09,1.10192356065775e-07,1.10192356065775e-07,21,"LOC126336625","UDP-glucosyltransferase 2-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",4.11319359875358,2.62134798120712e-07
"Expression cluster 1","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","21/260","62/3456",1.28504205324519e-09,1.10192356065775e-07,1.10192356065775e-07,21,"LOC126336627","UDP-glucosyltransferase 2-like","protein_coding","Infection within diet","infection_average_all_diets","Average infected",2.0686583912327,0.00691426834221871
"Expression cluster 1","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","21/260","62/3456",1.28504205324519e-09,1.10192356065775e-07,1.10192356065775e-07,21,"LOC126336628","UDP-glycosyltransferase UGT5-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.52770989936731,0.0116996631994891
"Expression cluster 1","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","21/260","62/3456",1.28504205324519e-09,1.10192356065775e-07,1.10192356065775e-07,21,"LOC126336692","glutathione S-transferase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.29084742475274,0.000187888352276763
"Expression cluster 1","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","21/260","62/3456",1.28504205324519e-09,1.10192356065775e-07,1.10192356065775e-07,21,"LOC126336695","glutathione S-transferase-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.5744018540379,1.60111953504433e-09
"Expression cluster 1","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","21/260","62/3456",1.28504205324519e-09,1.10192356065775e-07,1.10192356065775e-07,21,"LOC126336713","glutathione S-transferase 1-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.38648498580568,0.0321237694573588
"Expression cluster 1","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","21/260","62/3456",1.28504205324519e-09,1.10192356065775e-07,1.10192356065775e-07,21,"LOC126336724","glutathione S-transferase 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.46225258436274,0.0142453289475936
"Expression cluster 1","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","21/260","62/3456",1.28504205324519e-09,1.10192356065775e-07,1.10192356065775e-07,21,"LOC126336888","glutathione S-transferase 1-1-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.11572359561155,0.00291462589470582
"Expression cluster 1","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","21/260","62/3456",1.28504205324519e-09,1.10192356065775e-07,1.10192356065775e-07,21,"LOC126341237","UDP-glycosyltransferase UGT5-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.96787523034327,0.00134241665768644
"Expression cluster 1","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","21/260","62/3456",1.28504205324519e-09,1.10192356065775e-07,1.10192356065775e-07,21,"LOC126343702","juvenile hormone epoxide hydrolase 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.72971733005645,0.000436563025524851
"Expression cluster 1","Genetic information processing","Reference disease pathway","ko05204","Chemical carcinogenesis - DNA adducts","21/260","62/3456",1.28504205324519e-09,1.10192356065775e-07,1.10192356065775e-07,21,"LOC126343748","juvenile hormone epoxide hydrolase 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.62176754256424,3.82943529968347e-06
"Expression cluster 1","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","104/260","842/3456",4.57066782075057e-09,2.61289843752907e-07,2.61289843752907e-07,104,"LOC126266596","alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.34785782759917,1.23340361587677e-15
"Expression cluster 1","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","104/260","842/3456",4.57066782075057e-09,2.61289843752907e-07,2.61289843752907e-07,104,"LOC126266657","UDP-glucose 6-dehydrogenase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.90797128679859,5.50656974051229e-05
"Expression cluster 1","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","104/260","842/3456",4.57066782075057e-09,2.61289843752907e-07,2.61289843752907e-07,104,"LOC126266939","UDP-glycosyltransferase UGT5-like","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.96172010083739,0.0318642825516157
"Expression cluster 1","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","104/260","842/3456",4.57066782075057e-09,2.61289843752907e-07,2.61289843752907e-07,104,"LOC126267222","C-1-tetrahydrofolate synthase, cytoplasmic","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.20990377135291,0.0332461425263246
"Expression cluster 1","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","104/260","842/3456",4.57066782075057e-09,2.61289843752907e-07,2.61289843752907e-07,104,"LOC126267350","glycine cleavage system H protein, mitochondrial","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.06367326368541,0.0192423308843258
"Expression cluster 1","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","104/260","842/3456",4.57066782075057e-09,2.61289843752907e-07,2.61289843752907e-07,104,"LOC126267535","kynurenine formamidase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",2.08204022637779,6.41811777038635e-07
"Expression cluster 1","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","104/260","842/3456",4.57066782075057e-09,2.61289843752907e-07,2.61289843752907e-07,104,"LOC126268126","acidic amino acid decarboxylase GADL1","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.49636375259765,0.00866512498671721
"Expression cluster 1","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","104/260","842/3456",4.57066782075057e-09,2.61289843752907e-07,2.61289843752907e-07,104,"LOC126268218","isopentenyl-diphosphate Delta-isomerase 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.39923892708506,1.3940119845647e-08
"Expression cluster 1","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","104/260","842/3456",4.57066782075057e-09,2.61289843752907e-07,2.61289843752907e-07,104,"LOC126271720","uncharacterized LOC126271720","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.38294860615151,4.01145912180913e-08
"Expression cluster 1","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","104/260","842/3456",4.57066782075057e-09,2.61289843752907e-07,2.61289843752907e-07,104,"LOC126271923","DNA (cytosine-5)-methyltransferase 1-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.32495208755395,1.59783734686802e-05
"Expression cluster 1","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","104/260","842/3456",4.57066782075057e-09,2.61289843752907e-07,2.61289843752907e-07,104,"LOC126272037","aspartate aminotransferase, mitochondrial","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.02749778313012,8.75446855424673e-05
"Expression cluster 1","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","104/260","842/3456",4.57066782075057e-09,2.61289843752907e-07,2.61289843752907e-07,104,"LOC126272096","fatty acid synthase-like","protein_coding","Infection within diet","infection_diet50","Infected diet 50",3.41213088378945,0.0259844730167962
"Expression cluster 1","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","104/260","842/3456",4.57066782075057e-09,2.61289843752907e-07,2.61289843752907e-07,104,"LOC126272393","urocanate hydratase-like","protein_coding","Infection within diet","infection_diet83","Control diet 83",2.50555670711484,0.0303624595938818
"Expression cluster 1","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","104/260","842/3456",4.57066782075057e-09,2.61289843752907e-07,2.61289843752907e-07,104,"LOC126272584","putative phosphatidate phosphatase","protein_coding","Infection within diet","infection_diet50","Control diet 50",1.21284636942628,0.0157477648460612
"Expression cluster 1","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","104/260","842/3456",4.57066782075057e-09,2.61289843752907e-07,2.61289843752907e-07,104,"LOC126272831","UDP-glycosyltransferase UGT5-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",3.03834218381793,9.34556240088431e-06
"Expression cluster 1","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","104/260","842/3456",4.57066782075057e-09,2.61289843752907e-07,2.61289843752907e-07,104,"LOC126272926","UDP-glucosyltransferase 2-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.4863053203802,0.00295989405924728
"Expression cluster 1","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","104/260","842/3456",4.57066782075057e-09,2.61289843752907e-07,2.61289843752907e-07,104,"LOC126272928","UDP-glucosyltransferase 2-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.25705843217751,0.0122121280453716
"Expression cluster 1","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","104/260","842/3456",4.57066782075057e-09,2.61289843752907e-07,2.61289843752907e-07,104,"LOC126272931","beta-hexosaminidase subunit beta-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.40912475065424,2.86427733546301e-06
"Expression cluster 1","Broad metabolic map","Broad KEGG reference map","ko01100","Metabolic pathways","104/260","842/3456",4.57066782075057e-09,2.61289843752907e-07,2.61289843752907e-07,104,"LOC126275659","short/branched chain specific acyl-CoA dehydrogenase, mitochondrial","protein_coding","Infection within diet","infection_diet33","Control diet 33",1.02752240211718,0.0441415346865257
