"gene_id","n_deg_contrasts","comparisons","directions","max_abs_log2FC","min_padj","phase_class","n_context_families","single_context","DEG_context","Description","max_abs_sample_z","sample_with_max_abs_z","sample_deviation_direction","heatmap_row_order"
"LOC126292150",2,"infection_average_all_diets; infection_diet83","Average infected; Infected diet 83",2.96974918462563,0.000269492071550221,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","gamma-interferon-inducible lysosomal thiol reductase-like",3.2810400950359,"1050","Higher than gene mean",919
"LOC126337066",4,"control_diet83_vs33; infected_diet33_vs50; infection_diet83; interaction_diet83_vs50","Control diet 33; Infected diet 33; Infected diet 83; Infection response diet 83",3.98708069130658,0.000286196750534715,"Not evaluated in this chromosome-only figure",3,"Infection within diet","Infection + diet","MFS-type transporter SLC18B1-like",2.12708678740392,"1042","Higher than gene mean",920
"LOC126336206",2,"infection_average_all_diets; infection_diet83","Average infected; Infected diet 83",2.02840166181207,0.00140361253162702,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","greglin-like",3.43215786974965,"1050","Higher than gene mean",921
"LOC126343319",1,"infection_diet33","Infected diet 33",1.02075874188065,0.0473890590300058,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126343319",2.40643947002809,"1011","Lower than gene mean",922
"LOC126345269",2,"infection_average_all_diets; infection_diet83","Average infected; Infected diet 83",2.15365967253401,0.00242727210398852,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126345269",1.73094870004568,"1024","Higher than gene mean",923
"LOC126279019",1,"infection_average_all_diets","Average infected",1.21557108606646,0.0260967226926072,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126279019",2.50803543152459,"1018","Higher than gene mean",924
"LOC126284988",1,"control_diet83_vs33","Control diet 33",1.26221018388141,1.58554668904792e-05,"Not evaluated in this chromosome-only figure",1,"Diet in controls","Diet in controls","uncharacterized LOC126284988",2.23966773902224,"1041","Lower than gene mean",925
"LOC126298672",1,"infection_average_all_diets","Average infected",1.14576682651675,0.000956048370510053,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","phosphonopyruvate decarboxylase-like",2.60121536108716,"1032","Lower than gene mean",926
"LOC126278566",1,"infection_diet33","Infected diet 33",1.23348472434058,0.03754339544411,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","adhesion G-protein coupled receptor D1-like",2.44627758151498,"1002","Lower than gene mean",927
"LOC126278144",1,"infection_diet83","Infected diet 83",1.50265245905933,0.0394310521136681,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126278144",2.24453637706103,"1032","Lower than gene mean",928
"LOC126334681",1,"infection_average_all_diets","Average infected",1.08020953327427,0.00282178525270363,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","esterase E4-like",2.5763369769428,"1016","Lower than gene mean",929
"LOC126282150",1,"infected_diet83_vs33","Infected diet 33",1.21984563973413,0.0262128009476283,"Not evaluated in this chromosome-only figure",1,"Diet in infected","Diet in infected","phosphomevalonate kinase",2.77939353931221,"1016","Lower than gene mean",930
"LOC126336627",1,"infection_average_all_diets","Average infected",2.0686583912327,0.00691426834221871,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","UDP-glucosyltransferase 2-like",2.72710110998457,"1052","Higher than gene mean",931
"LOC126278199",1,"infected_diet83_vs33","Infected diet 33",2.17282331629336,0.00370858456479895,"Not evaluated in this chromosome-only figure",1,"Diet in infected","Diet in infected","leucine-rich repeat-containing protein 24",2.59855466247923,"1058","Lower than gene mean",932
"LOC126297490",2,"control_diet83_vs33; infected_diet83_vs33","Control diet 33; Infected diet 33",1.75564655438969,0.0100761279031032,"Not evaluated in this chromosome-only figure",2,"Diet in controls","Infection + diet","ADP-sugar pyrophosphatase-like",2.75229200957469,"1002","Lower than gene mean",933
"LOC126353355",1,"infected_diet83_vs33","Infected diet 33",1.78603721367452,0.00208805008525095,"Not evaluated in this chromosome-only figure",1,"Diet in infected","Diet in infected","facilitated trehalose transporter Tret1-like",3.28330267752427,"1002","Lower than gene mean",934
"LOC126282179",1,"infected_diet83_vs33","Infected diet 33",2.62719398302608,0.00721966152156356,"Not evaluated in this chromosome-only figure",1,"Diet in infected","Diet in infected","UDP-glucosyltransferase 2-like",3.05727759688204,"1057","Higher than gene mean",935
"LOC126267355",3,"control_diet83_vs33; infected_diet83_vs33; infected_diet83_vs50","Control diet 33; Infected diet 33; Infected diet 50",3.81820515100838,2.68629756407337e-09,"Not evaluated in this chromosome-only figure",2,"Diet in controls","Infection + diet","neuroparsin-A",2.64343056301404,"1027","Higher than gene mean",936
"LOC126272354",2,"control_diet83_vs33; infected_diet83_vs33","Control diet 33; Infected diet 33",1.8876953208561,0.00457314012532399,"Not evaluated in this chromosome-only figure",2,"Diet in controls","Infection + diet","uncharacterized LOC126272354",2.6541639290875,"1020","Lower than gene mean",937
"LOC126271907",2,"infected_diet83_vs33; infection_diet33","Infected diet 33",3.29953353585151,0.0142024459772987,"Not evaluated in this chromosome-only figure",2,"Infection within diet","Infection + diet","cytochrome P450 6k1-like",3.92198941989363,"1054","Higher than gene mean",938
"LOC126284901",3,"infected_diet83_vs33; infection_diet33; interaction_diet83_vs33","Infected diet 33; Infection response diet 33",11.3037958757559,0.000197414100263901,"Not evaluated in this chromosome-only figure",2,"Infection within diet","Infection + diet","cytochrome P450 6j1-like",5.47226015550174,"1054","Higher than gene mean",939
"LOC126284902",3,"infected_diet83_vs33; infection_average_all_diets; infection_diet33","Average infected; Infected diet 33",7.607718425622,1.84431631946071e-06,"Not evaluated in this chromosome-only figure",2,"Infection within diet","Infection + diet","cytochrome P450 6j1-like",4.85665510006027,"1054","Higher than gene mean",940
"LOC126278559",1,"infection_diet33","Infected diet 33",1.74855377656729,0.0333425244487727,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","prostaglandin reductase 1-like",2.75367148174304,"1054","Higher than gene mean",941
"LOC126332724",1,"infection_average_all_diets","Average infected",1.00459444759061,0.0307728445499739,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","esterase FE4-like",2.25884473539699,"1032","Lower than gene mean",942
"LOC126275742",2,"infection_average_all_diets; infection_diet33","Average infected; Infected diet 33",2.11144481997669,0.00262327995761658,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","G-protein coupled receptor Mth2-like",3.20060646129216,"1027","Higher than gene mean",943
"LOC126355590",2,"infection_average_all_diets; infection_diet33","Average infected; Infected diet 33",5.78447272654849,8.10011169342438e-06,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","inter-alpha-trypsin inhibitor heavy chain H2-like",2.72734225716125,"1027","Higher than gene mean",944
"LOC126355691",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average infected; Infected diet 33; Infected diet 50",6.69997650978758,7.12074581065276e-05,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","inter-alpha-trypsin inhibitor heavy chain H4-like",3.08343998450381,"1027","Higher than gene mean",945
"LOC126279690",1,"infection_diet83","Infected diet 83",2.40939034108427,0.0253714874621964,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","ras guanine nucleotide exchange factor P",2.03391017101533,"1002","Lower than gene mean",946
"LOC126320451",1,"infection_diet83","Infected diet 83",2.28931976001825,0.0218453927578518,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126320451",2.76781184782199,"1023","Higher than gene mean",947
"LOC126281458",1,"infection_diet83","Infected diet 83",1.49460357900995,0.0432881968003124,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","proline-rich protein 36",3.72700235211217,"1050","Higher than gene mean",948
"LOC126284636",1,"infection_diet83","Infected diet 83",1.45266153012391,0.0348116165691348,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","serine protease filzig-like",3.01072396546611,"1050","Higher than gene mean",949
"LOC126354319",1,"infection_diet33","Control diet 33",1.05177018724014,0.00665478889025744,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","brahma-associated protein of 60 kDa",2.22299320099786,"1003","Higher than gene mean",950
"LOC126361173",1,"infection_diet33","Control diet 33",1.36842632674766,0.0229039503795043,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126361173",3.2264475887884,"1002","Lower than gene mean",951
"LOC126358860",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",3.24192495091624,0.00145753246274847,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126358860",2.31908389220635,"1040","Higher than gene mean",952
"LOC126355249",1,"infection_diet33","Control diet 33",2.16369639314862,0.00387956124911279,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126355249",2.27593242943638,"1016","Lower than gene mean",953
"LOC126266822",1,"infection_diet33","Control diet 33",1.47306220265582,0.0317335787977095,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","probable cytochrome P450 4aa1",2.29877798568106,"1029","Lower than gene mean",954
"LOC126336345",1,"infection_diet33","Control diet 33",1.47036969564842,0.0088605683152595,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","uncharacterized LOC126336345",2.01640675474984,"1006","Higher than gene mean",955
"LOC126271949",1,"infection_diet33","Control diet 33",1.18611886690572,0.0433733197597904,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","chitin synthase chs-2",2.17487945775181,"1029","Lower than gene mean",956
"LOC126278149",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.7016798416229,0.00746421227660715,"Not evaluated in this chromosome-only figure",1,"Infection within diet","Infection within diet","phospholipase A1-like",2.37013350436582,"1016","Lower than gene mean",957
