"expression_cluster","database","background","pathway_theme","pathway_scope","term_id","term_name","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","gene_id","DEG_context","phase_class","n_deg_contrasts","comparisons","directions","max_abs_log2FC","min_padj","Description","gene_biotype"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","33/275","42/560",4.86184637146661e-05,0.00469168174846528,0.00469168174846528,33,"LOC126297494","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.38413773041172,3.00305620589176e-08,"glucose-6-phosphate 1-dehydrogenase","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","33/275","42/560",4.86184637146661e-05,0.00469168174846528,0.00469168174846528,33,"LOC126297871","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.08632285731617,0.000148908456350271,"pyruvate dehydrogenase E1 component subunit beta, mitochondrial","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","33/275","42/560",4.86184637146661e-05,0.00469168174846528,0.00469168174846528,33,"LOC126299542","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet33","Control diet 33",1.0242420106253,0.000752362470489799,"transketolase","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","33/275","42/560",4.86184637146661e-05,0.00469168174846528,0.00469168174846528,33,"LOC126323251","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.74346605718364,0.000233386791664899,"bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","33/275","42/560",4.86184637146661e-05,0.00469168174846528,0.00469168174846528,33,"LOC126325353","Infection + diet","Not evaluated in this chromosome-only figure",2,"infected_diet83_vs33; infection_diet33","Control diet 33; Infected diet 83",2.32608132877246,0.0016483815956814,"serine hydroxymethyltransferase","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","33/275","42/560",4.86184637146661e-05,0.00469168174846528,0.00469168174846528,33,"LOC126334596","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",2.12578961193669,0.0135632998535692,"probable aconitate hydratase, mitochondrial","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","33/275","42/560",4.86184637146661e-05,0.00469168174846528,0.00469168174846528,33,"LOC126334891","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.03103110194528,0.0427652082118388,"porphobilinogen deaminase","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","33/275","42/560",4.86184637146661e-05,0.00469168174846528,0.00469168174846528,33,"LOC126335505","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.35748613988231,2.60443555613489e-09,"isocitrate dehydrogenase [NADP] cytoplasmic","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","33/275","42/560",4.86184637146661e-05,0.00469168174846528,0.00469168174846528,33,"LOC126336122","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",3.4096398459002,4.75240175557166e-10,"NADP-dependent malic enzyme-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","33/275","42/560",4.86184637146661e-05,0.00469168174846528,0.00469168174846528,33,"LOC126336244","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.70587238674963,1.45258367656863e-17,"acetyl-CoA acetyltransferase, mitochondrial","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","33/275","42/560",4.86184637146661e-05,0.00469168174846528,0.00469168174846528,33,"LOC126336251","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.68270517033863,3.74621147984462e-07,"enoyl-CoA hydratase, mitochondrial-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","33/275","42/560",4.86184637146661e-05,0.00469168174846528,0.00469168174846528,33,"LOC126336866","Infection + diet","Not evaluated in this chromosome-only figure",6,"control_diet83_vs33; control_diet83_vs50; infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",3.29949346344175,2.09258436775483e-21,"NADP-dependent malic enzyme-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","33/275","42/560",4.86184637146661e-05,0.00469168174846528,0.00469168174846528,33,"LOC126349195","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.09885259010062,0.0349122863528309,"dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","33/275","42/560",4.86184637146661e-05,0.00469168174846528,0.00469168174846528,33,"LOC126350022","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.0760283036318,0.000525784070834309,"alpha-aminoadipic semialdehyde dehydrogenase-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","33/275","42/560",4.86184637146661e-05,0.00469168174846528,0.00469168174846528,33,"LOC126354574","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.22669560626491,0.00658012475897547,"phosphoenolpyruvate phosphomutase-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","33/275","42/560",4.86184637146661e-05,0.00469168174846528,0.00469168174846528,33,"LOC126355885","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.99482209089926,0.008086730545911,"pyridoxine/pyridoxamine 5'-phosphate oxidase-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","33/275","42/560",4.86184637146661e-05,0.00469168174846528,0.00469168174846528,33,"LOC126355949","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.27154996028647,2.37665488400364e-05,"mitochondrial enolase superfamily member 1-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Detoxification and secondary metabolism","Broad KEGG reference map","ko01120","Microbial metabolism in diverse environments","33/275","42/560",4.86184637146661e-05,0.00469168174846528,0.00469168174846528,33,"LOC126365941","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.43560342927448,2.65321979835367e-14,"cytoplasmic aconitate hydratase-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00040","Pentose and glucuronate interconversions","19/275","23/560",0.000795475339930549,0.0221037267696355,0.0221037267696355,19,"LOC126266657","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.90797128679859,5.50656974051229e-05,"UDP-glucose 6-dehydrogenase","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00040","Pentose and glucuronate interconversions","19/275","23/560",0.000795475339930549,0.0221037267696355,0.0221037267696355,19,"LOC126266939","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.96172010083739,0.0318642825516157,"UDP-glycosyltransferase UGT5-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00040","Pentose and glucuronate interconversions","19/275","23/560",0.000795475339930549,0.0221037267696355,0.0221037267696355,19,"LOC126272831","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",3.03834218381793,9.34556240088431e-06,"UDP-glycosyltransferase UGT5-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00040","Pentose and glucuronate interconversions","19/275","23/560",0.000795475339930549,0.0221037267696355,0.0221037267696355,19,"LOC126272926","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.4863053203802,0.00295989405924728,"UDP-glucosyltransferase 2-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00040","Pentose and glucuronate interconversions","19/275","23/560",0.000795475339930549,0.0221037267696355,0.0221037267696355,19,"LOC126272928","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.25705843217751,0.0122121280453716,"UDP-glucosyltransferase 2-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00040","Pentose and glucuronate interconversions","19/275","23/560",0.000795475339930549,0.0221037267696355,0.0221037267696355,19,"LOC126278567","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.19329504106269,5.50245184413185e-06,"xylulose kinase-like","protein_coding"
"DEG cluster 1","KEGG_pathway","All fat body DEGs in heatmap","Carbohydrate and energy metabolism","Core metabolism or cross-domain","ko00040","Pentose and glucuronate interconversions","19/275","23/560",0.000795475339930549,0.0221037267696355,0.0221037267696355,19,"LOC126281399","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.4690155740824,0.000125395264872002,"sorbitol dehydrogenase-like","protein_coding"
