"enrichment_context","database","family","comparison","direction","plot_label","DEG_set","term_id","term_name","term_description","ontology_or_theme","pathway_scope","GeneRatio","BgRatio","FoldEnrichment","p.adjust","qvalue","Count","n_listed_genes","DEG_gene_IDs","DEG_gene_names"
"Non-directional enrichment","KEGG_pathway","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","ko00410","beta-Alanine metabolism","beta-Alanine metabolism","Amino acid and nitrogen metabolism","Core metabolism or cross-domain","9/477","29/3983",2.59141184124919,0.0995197638242219,0.0995197638242219,9,9,"LOC126268126; LOC126281446; LOC126284548; LOC126297821; LOC126298632; LOC126335256; LOC126337850; LOC126350022; LOC126354995","Aldh; Gad1; unannotated"
"Non-directional enrichment","KEGG_pathway","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","ko00981","Insect hormone biosynthesis","Insect hormone biosynthesis","Storage, lipid transport, and endocrine nutrition","Core metabolism or cross-domain","8/477","24/3983",2.78336827393431,0.0995197638242219,0.0995197638242219,8,8,"LOC126270657; LOC126281446; LOC126282181; LOC126293679; LOC126293680; LOC126299150; LOC126305900; LOC126320178","Aldh; Cyp18a1; CYP306A1; Cyp314a1; CYP315A1; unannotated"
"Non-directional enrichment","KEGG_pathway","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","ko04341","Hedgehog signaling pathway - fly","Hedgehog signaling pathway - fly","Cellular process","Eukaryote/metazoan-compatible","16/477","68/3983",1.96473054630657,0.0995197638242219,0.0995197638242219,16,16,"LOC126267315; LOC126278128; LOC126278442; LOC126281663; LOC126284645; LOC126291991; LOC126292145; LOC126294945; LOC126294949; LOC126294955; LOC126295040; LOC126295191; LOC126295382; LOC126295425; LOC126297745; LOC126297907","dpp; Ptc; unannotated"
"Non-directional enrichment","KEGG_pathway","Diet 50","Diet 50","Not split by direction","Diet 50","Diet 50","ko04713","Circadian entrainment","Circadian entrainment","Other KEGG pathway","Core metabolism or cross-domain","12/477","45/3983",2.22669461914745,0.0995197638242219,0.0995197638242219,12,12,"LOC126281608; LOC126281618; LOC126284350; LOC126298972; LOC126334818; LOC126335781; LOC126336038; LOC126339265; LOC126353858; LOC126355582; LOC126355586; LOC126365874","Ac3; JIL-1; Nmdar1; Nmdar2; Nos; unannotated"
"Non-directional enrichment","KEGG_pathway","Diet 83","Diet 83","Not split by direction","Diet 83","Diet 83","ko00350","Tyrosine metabolism","Tyrosine metabolism","Amino acid and nitrogen metabolism","Core metabolism or cross-domain","8/273","29/3983",4.02475685234306,0.0871339832230785,0.0871339832230785,8,8,"LOC126271955; LOC126272715; LOC126281954; LOC126283954; LOC126333363; LOC126336714; LOC126353933; LOC126365745","Ddc; Faa; Fdh; Tdc1; Th; unannotated"
"Non-directional enrichment","KEGG_pathway","Diet 83","Diet 83","Not split by direction","Diet 83","Diet 83","ko01110","Biosynthesis of secondary metabolites","Biosynthesis of secondary metabolites","Detoxification and secondary metabolism","Broad KEGG reference map","38/273","331/3983",1.6749554574328,0.0871339832230785,0.0871339832230785,38,38,"LOC126267473; LOC126268218; LOC126271955; LOC126272560; LOC126272831; LOC126278485; LOC126281265; LOC126281446; LOC126281532; LOC126281562; LOC126281954; LOC126281958; LOC126283383; LOC126284002; LOC126284812; LOC126285378; LOC126293404; LOC126297494; LOC126297581; LOC126298865; LOC126299546; LOC126312349; LOC126324953; LOC126333363; LOC126334891; LOC126335182; LOC126335505; LOC126336244; LOC126336379; LOC126339265; LOC126341660; LOC126352958; LOC126354995; LOC126356050; LOC126356152; LOC126361126; LOC126365941; LOC126365957","ade2; Adk3; Alas; Aldh; Ddc; Fdh; Hex-A; Idh; Nos; Oat; Tal; unannotated; Zw"
"Non-directional enrichment","KEGG_pathway","Diet 83","Diet 83","Not split by direction","Diet 83","Diet 83","ko04978","Mineral absorption","Mineral absorption","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible","6/273","17/3983",5.14932126696833,0.0871339832230785,0.0871339832230785,6,6,"LOC126282259; LOC126283953; LOC126297555; LOC126298067; LOC126322572; LOC126354186","Mvl; Nhe2; unannotated"
"Direction-aware enrichment","KEGG_pathway","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50","infected_diet33_vs_50_down","ko05033","Nicotine addiction","Nicotine addiction","Reference disease pathway","Reference disease pathway","5/123","11/3983",14.7191426459719,0.00325844027835375,0.00325844027835375,5,5,"LOC126278890; LOC126278974; LOC126298972; LOC126355582; LOC126366011","Nmdar1; Nmdar2; Rdl; unannotated"
"Direction-aware enrichment","KEGG_pathway","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50","infected_diet33_vs_50_down","ko04020","Calcium signaling pathway","Calcium signaling pathway","Immune and stress signaling","Eukaryote/metazoan-compatible","10/123","72/3983",4.49751580849142,0.00915399295747489,0.00915399295747489,10,10,"LOC126284222; LOC126284350; LOC126292260; LOC126298918; LOC126298972; LOC126319976; LOC126335781; LOC126339265; LOC126353858; LOC126353956","Ac3; Nmdar1; Nos; unannotated"
"Direction-aware enrichment","KEGG_pathway","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50","infected_diet33_vs_50_down","ko04080","Neuroactive ligand-receptor interaction","Neuroactive ligand-receptor interaction","Immune and stress signaling","Eukaryote/metazoan-compatible","11/123","98/3983",3.63472706155633,0.0188038618069834,0.0188038618069834,11,11,"LOC126298404; LOC126298918; LOC126298972; LOC126353956; LOC126354348; LOC126354714; LOC126355437; LOC126355582; LOC126355816; LOC126355883; LOC126366011","GPRGBB2; Nmdar1; Nmdar2; Rdl; unannotated"
"Direction-aware enrichment","KEGG_pathway","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50","infected_diet33_vs_50_down","ko04713","Circadian entrainment","Circadian entrainment","Other KEGG pathway","Core metabolism or cross-domain","7/123","45/3983",5.03721770551039,0.0282521761509296,0.0282521761509296,7,7,"LOC126284350; LOC126298972; LOC126319976; LOC126335781; LOC126339265; LOC126353858; LOC126355582","Ac3; Nmdar1; Nmdar2; Nos; unannotated"
"Direction-aware enrichment","KEGG_pathway","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50","infected_diet33_vs_50_down","ko04740","Olfactory transduction","Olfactory transduction","Other KEGG pathway","Core metabolism or cross-domain","5/123","22/3983",7.35957132298596,0.0282521761509296,0.0282521761509296,5,5,"LOC126284350; LOC126335781; LOC126336082; LOC126353858; LOC126354034","Ac3; unannotated"
"Direction-aware enrichment","KEGG_pathway","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50","infected_diet33_vs_50_down","ko04727","GABAergic synapse","GABAergic synapse","Other KEGG pathway","Core metabolism or cross-domain","6/123","37/3983",5.25115359261701,0.0330726947413583,0.0330726947413583,6,6,"LOC126278890; LOC126298404; LOC126298632; LOC126335781; LOC126354742; LOC126366011","Ac3; Gad1; GPRGBB2; Rdl; unannotated"
"Direction-aware enrichment","KEGG_pathway","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50","infected_diet33_vs_50_down","ko05030","Cocaine addiction","Cocaine addiction","Reference disease pathway","Reference disease pathway","5/123","25/3983",6.47642276422764,0.0330726947413583,0.0330726947413583,5,5,"LOC126298972; LOC126335010; LOC126336423; LOC126338336; LOC126355582","Cdk5alpha; Nmdar1; Nmdar2; unannotated"
"Direction-aware enrichment","KEGG_pathway","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50","infected_diet33_vs_50_down","ko05031","Amphetamine addiction","Amphetamine addiction","Reference disease pathway","Reference disease pathway","6/123","37/3983",5.25115359261701,0.0330726947413583,0.0330726947413583,6,6,"LOC126284350; LOC126298972; LOC126335010; LOC126338336; LOC126353858; LOC126355582","Nmdar1; Nmdar2; unannotated"
"Direction-aware enrichment","KEGG_pathway","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50","infected_diet33_vs_50_down","ko04970","Salivary secretion","Salivary secretion","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible","7/123","52/3983",4.35913070669168,0.033396244355408,0.033396244355408,7,7,"LOC126284350; LOC126298918; LOC126319976; LOC126335781; LOC126339265; LOC126353858; LOC126353956","Ac3; Nos; unannotated"
"Direction-aware enrichment","KEGG_pathway","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50","infected_diet33_vs_50_down","ko04742","Taste transduction","Taste transduction","Other KEGG pathway","Core metabolism or cross-domain","4/123","17/3983",7.61932089909135,0.0476739736848073,0.0476739736848073,4,4,"LOC126281447; LOC126298404; LOC126298918; LOC126355437","GPRGBB2; para; unannotated"
"Direction-aware enrichment","KEGG_pathway","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50","infected_diet33_vs_50_down","ko04925","Aldosterone synthesis and secretion","Aldosterone synthesis and secretion","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible","7/123","60/3983",3.77791327913279,0.0643026878946059,0.0643026878946059,7,7,"LOC126266590; LOC126278432; LOC126284222; LOC126284350; LOC126319976; LOC126335781; LOC126353858","Ac3; unannotated"
"Direction-aware enrichment","KEGG_pathway","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50","infected_diet33_vs_50_down","ko04971","Gastric acid secretion","Gastric acid secretion","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible","5/123","34/3983",4.76207556193209,0.0924671780593087,0.0924671780593087,5,5,"LOC126284350; LOC126298918; LOC126319976; LOC126335781; LOC126353858","Ac3; unannotated"
"Direction-aware enrichment","KEGG_pathway","Infected animals only","Infected diet 83 vs 33","Upregulated","83 vs 33","infected_diet83_vs_33_up","ko01130","Biosynthesis of antibiotics","Biosynthesis of antibiotics","Detoxification and secondary metabolism","Broad KEGG reference map","10/32","198/3983",6.2863005050505,0.000574238473055402,0.000574238473055402,10,10,"LOC126278052; LOC126281265; LOC126293368; LOC126293737; LOC126295405; LOC126299365; LOC126325353; LOC126335242; LOC126352958; LOC126354610","ade2; ade5; Oat; unannotated"
"Direction-aware enrichment","KEGG_pathway","Infected animals only","Infected diet 83 vs 33","Upregulated","83 vs 33","infected_diet83_vs_33_up","ko00670","One carbon pool by folate","One carbon pool by folate","Other KEGG pathway","Core metabolism or cross-domain","3/32","13/3983",28.7235576923077,0.013296438248963,0.013296438248963,3,3,"LOC126293737; LOC126325353; LOC126354610","unannotated"
"Direction-aware enrichment","KEGG_pathway","Infected animals only","Infected diet 83 vs 33","Upregulated","83 vs 33","infected_diet83_vs_33_up","ko01110","Biosynthesis of secondary metabolites","Biosynthesis of secondary metabolites","Detoxification and secondary metabolism","Broad KEGG reference map","10/32","331/3983",3.76038519637462,0.013296438248963,0.013296438248963,10,10,"LOC126278052; LOC126281265; LOC126293737; LOC126298774; LOC126299365; LOC126325353; LOC126335242; LOC126341660; LOC126352958; LOC126354610","ade2; ade5; Oat; unannotated"
"Direction-aware enrichment","KEGG_pathway","Infected animals only","Infected diet 83 vs 33","Upregulated","83 vs 33","infected_diet83_vs_33_up","ko01230","Biosynthesis of amino acids","Biosynthesis of amino acids","Amino acid and nitrogen metabolism","Broad KEGG reference map","5/32","64/3983",9.72412109375,0.013296438248963,0.013296438248963,5,5,"LOC126269845; LOC126293368; LOC126295405; LOC126325353; LOC126335242","Hn; unannotated"
"Direction-aware enrichment","KEGG_pathway","Infected animals only","Infected diet 83 vs 33","Upregulated","83 vs 33","infected_diet83_vs_33_up","ko00680","Methane metabolism","Methane metabolism","Other KEGG pathway","Core metabolism or cross-domain","3/32","20/3983",18.6703125,0.0309420147293797,0.0309420147293797,3,3,"LOC126293368; LOC126295405; LOC126325353","unannotated"
"Direction-aware enrichment","KEGG_pathway","Infected animals only","Infected diet 83 vs 33","Upregulated","83 vs 33","infected_diet83_vs_33_up","ko01120","Microbial metabolism in diverse environments","Microbial metabolism in diverse environments","Detoxification and secondary metabolism","Broad KEGG reference map","6/32","149/3983",5.0121644295302,0.0528025836869697,0.0528025836869697,6,6,"LOC126272511; LOC126278052; LOC126293368; LOC126295405; LOC126325353; LOC126335242","unannotated; Uro"
"Direction-aware enrichment","KEGG_pathway","Infected animals only","Infected diet 83 vs 33","Upregulated","83 vs 33","infected_diet83_vs_33_up","ko01523","Antifolate resistance","Antifolate resistance","Other KEGG pathway","Core metabolism or cross-domain","3/32","29/3983",12.8760775862069,0.0674440541537118,0.0674440541537118,3,3,"LOC126293737; LOC126325353; LOC126354610","unannotated"
"Direction-aware enrichment","KEGG_pathway","Infected within diet","Diet 33 infected vs control","Downregulated","Diet 33","infection_diet33_down","ko00040","Pentose and glucuronate interconversions","Pentose and glucuronate interconversions","Carbohydrate and energy metabolism","Core metabolism or cross-domain","10/135","64/3983",4.6099537037037,0.0143887853351874,0.0143887853351874,10,10,"LOC126266657; LOC126272831; LOC126281399; LOC126281562; LOC126281694; LOC126283957; LOC126283960; LOC126291591; LOC126336625; LOC126341237","UGP; unannotated"
"Direction-aware enrichment","KEGG_pathway","Infected within diet","Diet 33 infected vs control","Downregulated","Diet 33","infection_diet33_down","ko00051","Fructose and mannose metabolism","Fructose and mannose metabolism","Carbohydrate and energy metabolism","Core metabolism or cross-domain","6/135","29/3983",6.10421455938697,0.0356739348794341,0.0356739348794341,6,6,"LOC126281399; LOC126281958; LOC126283957; LOC126283960; LOC126284898; LOC126355949","unannotated"
"Direction-aware enrichment","KEGG_pathway","Infected within diet","Diet 33 infected vs control","Downregulated","Diet 33","infection_diet33_down","ko01130","Biosynthesis of antibiotics","Biosynthesis of antibiotics","Detoxification and secondary metabolism","Broad KEGG reference map","17/135","198/3983",2.53314627759072,0.0356739348794341,0.0356739348794341,17,17,"LOC126268218; LOC126278485; LOC126278697; LOC126281532; LOC126281958; LOC126284812; LOC126284898; LOC126291591; LOC126293368; LOC126293737; LOC126297494; LOC126299078; LOC126299364; LOC126325353; LOC126333363; LOC126335505; LOC126336251","Idh; mmy; Tal; UGP; unannotated; Zw"
"Direction-aware enrichment","KEGG_pathway","Infected within diet","Diet 33 infected vs control","Downregulated","Diet 33","infection_diet33_down","ko00670","One carbon pool by folate","One carbon pool by folate","Other KEGG pathway","Core metabolism or cross-domain","4/135","13/3983",9.07806267806268,0.0374617705962419,0.0374617705962419,4,4,"LOC126267222; LOC126293737; LOC126325353; LOC126355148","Ts; unannotated"
"Direction-aware enrichment","KEGG_pathway","Infected within diet","Diet 33 infected vs control","Downregulated","Diet 33","infection_diet33_down","ko00790","Folate biosynthesis","Folate biosynthesis","Other KEGG pathway","Core metabolism or cross-domain","6/135","32/3983",5.53194444444444,0.0374617705962419,0.0374617705962419,6,6,"LOC126283957; LOC126283960; LOC126284296; LOC126285375; LOC126298944; LOC126331446","unannotated"
"Direction-aware enrichment","KEGG_pathway","Infected within diet","Diet 33 infected vs control","Downregulated","Diet 33","infection_diet33_down","ko01110","Biosynthesis of secondary metabolites","Biosynthesis of secondary metabolites","Detoxification and secondary metabolism","Broad KEGG reference map","23/135","331/3983",2.05010629965313,0.0374617705962419,0.0374617705962419,23,23,"LOC126268198; LOC126268218; LOC126272584; LOC126272831; LOC126278485; LOC126278697; LOC126281532; LOC126281562; LOC126281958; LOC126284002; LOC126284686; LOC126284812; LOC126284898; LOC126293737; LOC126297494; LOC126299364; LOC126299546; LOC126325353; LOC126333363; LOC126335505; LOC126336251; LOC126336625; LOC126341237","Idh; Tal; unannotated; Zw"
