"foreground_set","ontology","term_id","term_name","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","gene_id","Description","gene_biotype","DEG_context","comparisons","directions","max_abs_log2FC","min_padj"
"Expression cluster 1","Biological process","GO:0006082","organic acid metabolic process","34/288","233/5278",8.27726740571018e-08,5.66401583905025e-05,5.66401583905025e-05,34,"LOC126336122","NADP-dependent malic enzyme-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",3.4096398459002,4.75240175557166e-10
"Expression cluster 1","Biological process","GO:0006082","organic acid metabolic process","34/288","233/5278",8.27726740571018e-08,5.66401583905025e-05,5.66401583905025e-05,34,"LOC126336244","acetyl-CoA acetyltransferase, mitochondrial","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.70587238674963,1.45258367656863e-17
"Expression cluster 1","Biological process","GO:0006082","organic acid metabolic process","34/288","233/5278",8.27726740571018e-08,5.66401583905025e-05,5.66401583905025e-05,34,"LOC126336251","enoyl-CoA hydratase, mitochondrial-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.68270517033863,3.74621147984462e-07
"Expression cluster 1","Biological process","GO:0006082","organic acid metabolic process","34/288","233/5278",8.27726740571018e-08,5.66401583905025e-05,5.66401583905025e-05,34,"LOC126336714","4-hydroxyphenylpyruvate dioxygenase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",3.5739699254617,4.69951704653764e-07
"Expression cluster 1","Biological process","GO:0006082","organic acid metabolic process","34/288","233/5278",8.27726740571018e-08,5.66401583905025e-05,5.66401583905025e-05,34,"LOC126336866","NADP-dependent malic enzyme-like","protein_coding","Infection + diet","control_diet83_vs33; control_diet83_vs50; infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",3.29949346344175,2.09258436775483e-21
"Expression cluster 1","Biological process","GO:0006082","organic acid metabolic process","34/288","233/5278",8.27726740571018e-08,5.66401583905025e-05,5.66401583905025e-05,34,"LOC126347783","luciferin 4-monooxygenase","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.1919888637872,0.0204598083039408
"Expression cluster 1","Biological process","GO:0006082","organic acid metabolic process","34/288","233/5278",8.27726740571018e-08,5.66401583905025e-05,5.66401583905025e-05,34,"LOC126347864","uncharacterized LOC126347864","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.22125322579393,6.76841295981015e-05
"Expression cluster 1","Biological process","GO:0006082","organic acid metabolic process","34/288","233/5278",8.27726740571018e-08,5.66401583905025e-05,5.66401583905025e-05,34,"LOC126349195","dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.09885259010062,0.0349122863528309
"Expression cluster 1","Biological process","GO:0006082","organic acid metabolic process","34/288","233/5278",8.27726740571018e-08,5.66401583905025e-05,5.66401583905025e-05,34,"LOC126352958","ornithine aminotransferase, mitochondrial","protein_coding","Infection + diet","control_diet83_vs33; control_diet83_vs50; infected_diet83_vs33; infected_diet83_vs50","Control diet 83; Infected diet 83",3.3031178516406,1.68158644234721e-06
"Expression cluster 1","Biological process","GO:0006082","organic acid metabolic process","34/288","233/5278",8.27726740571018e-08,5.66401583905025e-05,5.66401583905025e-05,34,"LOC126365930","2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial","protein_coding","Infection within diet","infection_average_all_diets","Average control",1.31653976571896,0.00219494993667043
"Expression cluster 1","Biological process","GO:0043436","oxoacid metabolic process","34/288","233/5278",8.27726740571018e-08,5.66401583905025e-05,5.66401583905025e-05,34,"LOC126266657","UDP-glucose 6-dehydrogenase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.90797128679859,5.50656974051229e-05
"Expression cluster 1","Biological process","GO:0043436","oxoacid metabolic process","34/288","233/5278",8.27726740571018e-08,5.66401583905025e-05,5.66401583905025e-05,34,"LOC126267222","C-1-tetrahydrofolate synthase, cytoplasmic","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.20990377135291,0.0332461425263246
"Expression cluster 1","Biological process","GO:0043436","oxoacid metabolic process","34/288","233/5278",8.27726740571018e-08,5.66401583905025e-05,5.66401583905025e-05,34,"LOC126267350","glycine cleavage system H protein, mitochondrial","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.06367326368541,0.0192423308843258
"Expression cluster 1","Biological process","GO:0043436","oxoacid metabolic process","34/288","233/5278",8.27726740571018e-08,5.66401583905025e-05,5.66401583905025e-05,34,"LOC126267535","kynurenine formamidase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",2.08204022637779,6.41811777038635e-07
"Expression cluster 1","Biological process","GO:0043436","oxoacid metabolic process","34/288","233/5278",8.27726740571018e-08,5.66401583905025e-05,5.66401583905025e-05,34,"LOC126267953","phytanoyl-CoA dioxygenase domain-containing protein 1 homolog","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.1007264411038,0.0318006578881223
"Expression cluster 1","Biological process","GO:0043436","oxoacid metabolic process","34/288","233/5278",8.27726740571018e-08,5.66401583905025e-05,5.66401583905025e-05,34,"LOC126269845","protein henna","protein_coding","Diet in controls","control_diet83_vs33; control_diet83_vs50","Control diet 83",1.88138289016857,0.00175393913584209
"Expression cluster 1","Biological process","GO:0043436","oxoacid metabolic process","34/288","233/5278",8.27726740571018e-08,5.66401583905025e-05,5.66401583905025e-05,34,"LOC126272037","aspartate aminotransferase, mitochondrial","protein_coding","Infection within diet","infection_diet83","Control diet 83",1.02749778313012,8.75446855424673e-05
"Expression cluster 1","Biological process","GO:0043436","oxoacid metabolic process","34/288","233/5278",8.27726740571018e-08,5.66401583905025e-05,5.66401583905025e-05,34,"LOC126278002","medium-chain acyl-CoA ligase ACSF2, mitochondrial-like","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.93635199562098,0.00076879434093847
"Expression cluster 1","Biological process","GO:0043436","oxoacid metabolic process","34/288","233/5278",8.27726740571018e-08,5.66401583905025e-05,5.66401583905025e-05,34,"LOC126281446","aldehyde dehydrogenase, mitochondrial","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.49819110159171,1.30251900098959e-06
"Expression cluster 1","Biological process","GO:0043436","oxoacid metabolic process","34/288","233/5278",8.27726740571018e-08,5.66401583905025e-05,5.66401583905025e-05,34,"LOC126281672","D-aspartate oxidase","protein_coding","Infection within diet","infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.49642633667361,0.000181539916064202
