"expression_cluster","database","background","term_id","term_name","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","gene_id","DEG_context","phase_class","n_deg_contrasts","comparisons","directions","max_abs_log2FC","min_padj","Description","gene_biotype"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","18/345","20/633",0.000685944460200065,0.022017467285538,0.022017467285538,18,"LOC126324336","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",2.88555243520986,8.72085068333477e-05,"glutamate receptor ionotropic, kainate 2-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","18/345","20/633",0.000685944460200065,0.022017467285538,0.022017467285538,18,"LOC126335539","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Infected diet 83",1.13153591849777,0.0241309266031041,"inward rectifier potassium channel 4-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","18/345","20/633",0.000685944460200065,0.022017467285538,0.022017467285538,18,"LOC126336038","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",2.14547566453011,0.00259640854629393,"voltage-dependent T-type calcium channel subunit alpha-1G-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","18/345","20/633",0.000685944460200065,0.022017467285538,0.022017467285538,18,"LOC126354186","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average infected; Infected diet 83",2.31605023591472,0.0302059249566639,"probable Na(+)/H(+) antiporter nhx-9","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","18/345","20/633",0.000685944460200065,0.022017467285538,0.022017467285538,18,"LOC126355303","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",4.3709468199877,1.43766197152561e-26,"spidroin-1-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","18/345","20/633",0.000685944460200065,0.022017467285538,0.022017467285538,18,"LOC126355846","Diet in infected","Not evaluated in this chromosome-only figure",1,"infected_diet33_vs50","Infected diet 50",3.3416236706817,0.0093275317737058,"proton channel OtopLc-like","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","18/345","20/633",0.000685944460200065,0.022017467285538,0.022017467285538,18,"LOC126356316","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Infected diet 50",1.14550523792077,0.0131168885174448,"mitoferrin-1","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","18/345","20/633",0.000685944460200065,0.022017467285538,0.022017467285538,18,"LOC126356631","Diet in infected","Not evaluated in this chromosome-only figure",1,"infected_diet33_vs50","Infected diet 50",5.83698249333545,0.041119350726497,"high-affinity choline transporter 1","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0008324","monoatomic cation transmembrane transporter activity","18/345","20/633",0.000685944460200065,0.022017467285538,0.022017467285538,18,"LOC126365875","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Infected diet 50",2.79873461259397,0.0374220749398664,"voltage-dependent calcium channel subunit alpha-2/delta-3","protein_coding"
"DEG cluster 3+4","GO","All fat body DEGs in heatmap","GO:0023052","signaling","70/345","101/633",0.000714946164283502,0.022017467285538,0.022017467285538,70,"LOC126266672","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average infected; Infected diet 33; Infected diet 50; Infected diet 83",1.54356113162956,6.15551873722779e-09,"cytokine receptor-like","protein_coding"
