"heatmap_row_order","gene_id","Description","DEG_scope","n_infection_diets","infection_diets","directions","comparisons","max_abs_log2FC","min_padj","max_abs_sample_z","sample_with_max_abs_z","sample_deviation_direction"
429,"LOC126336473","Belongs to the short-chain dehydrogenases reductases (SDR) family","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.89097122430865,0.00339643463927471,2.43229223443225,"1006","Higher than gene average"
430,"LOC126266828","Pyridine nucleotide-disulphide oxidoreductase","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.19583702086913,0.0313513488679824,1.59475509892162,"1011","Higher than gene average"
431,"LOC126283957","activity. It is involved in the biological process described with oxidation-reduction process","DEG in 2 diets",2,"33; 83","Higher in control","Diet 33; Diet 83: infected vs control",1.92256546015585,0.0120194309245166,2.22695258243946,"1058","Lower than gene average"
432,"LOC126284765","Pacifastin inhibitor (LCMII)","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",2.13430482699316,0.0410979426806014,1.90009775309925,"1016","Lower than gene average"
433,"LOC126336735","glutathione s-transferase","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",3.01262489197163,0.00427711326133479,2.09709405222984,"1030","Higher than gene average"
434,"LOC126336962","carbohydrate binding. It is involved in the biological process described with mannose metabolic process","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.47872605770459,0.0256419609558987,2.22933740500766,"1038","Higher than gene average"
435,"LOC126281716","Aminotransferase class-V","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",2.14754921979832,0.027409163175118,2.25021439413977,"1016","Lower than gene average"
436,"LOC126267280","Epidermal growth factor-like domain.","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.77602892596707,0.0365526558825264,2.85999269267495,"1016","Lower than gene average"
437,"LOC126336948","carbohydrate binding. It is involved in the biological process described with mannose metabolic process","DEG in 3 diets",3,"33; 50; 83","Higher in control","Diet 33; Diet 50; Diet 83: infected vs control",3.42262789804782,0.000589251400644929,1.87218376225579,"1041","Higher than gene average"
438,"LOC126278137","no description","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",2.09299049741865,0.0143175797755661,1.89776001531125,"1020","Lower than gene average"
439,"LOC126336417","Larval serum protein","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",3.83326798523407,0.0114072272498177,1.97355210448545,"1057","Lower than gene average"
440,"LOC126334879","Larval serum protein","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",3.83269255491044,0.0169948612635121,2.04220891848881,"1057","Lower than gene average"
441,"LOC126281357","cytochrome p450","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",2.77886159602863,0.0487815829569047,2.39192243000055,"1050","Higher than gene average"
442,"LOC126291424","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.8467882946502,0.0132572072502465,2.42950318417581,"1006","Higher than gene average"
443,"LOC126284786","Belongs to the peptidase S1 family","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.0598618180535,0.0413998901498389,2.26211085249088,"1006","Higher than gene average"
444,"LOC126354185","-","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",1.42012798532233,0.000508909163375241,2.26486906874012,"1006","Higher than gene average"
445,"LOC126272831","UDP-glucoronosyl and UDP-glucosyl transferase","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",3.03834218381793,0.00835593718503217,2.02961434447054,"1006","Higher than gene average"
446,"LOC126293692","synaptic vesicle","DEG in 2 diets",2,"33; 83","Higher in control","Diet 33; Diet 83: infected vs control",2.85365942640577,0.00237493870473138,2.14949553606375,"1005","Higher than gene average"
447,"LOC126292317","Hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides. It is involved in the biological process described with pyrimidine nucleobase catabolic process","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",2.48552513629051,0.03825946525545,2.79985147251932,"1030","Higher than gene average"
448,"LOC126267953","phytanoyl-CoA dioxygenase domain-containing protein","DEG in 1 diet",1,"83","Higher in control","Diet 83: infected vs control",1.1007264411038,0.0318006578881223,2.35491248573103,"1038","Higher than gene average"
449,"LOC126295125","AhpC/TSA antioxidant enzyme","DEG in 1 diet",1,"83","Higher in control","Diet 83: infected vs control",1.24223157244614,0.0081981906345134,2.31025744894533,"1027","Lower than gene average"
450,"LOC126295442","Oxidoreductase activity. It is involved in the biological process described with oxidation-reduction process","DEG in 1 diet",1,"83","Higher in control","Diet 83: infected vs control",1.42999484058876,0.010615397034562,2.41003368136723,"1027","Lower than gene average"
451,"LOC126334861","Prostaglandin reductase","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.98441680363637,0.0142453289475936,2.2441494442891,"1027","Lower than gene average"
452,"LOC126278704","-","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.018857762592,0.0434369566572256,2.73156423490078,"1027","Lower than gene average"
453,"LOC126293286","Fibrillar collagens C-terminal domain","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",2.17543596956671,9.48211795202258e-06,2.10362752463604,"1006","Higher than gene average"
454,"LOC126299514","collagen","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.61304009261769,0.00925271121817916,2.1405164182037,"1006","Higher than gene average"
455,"LOC126354282","Belongs to the UDP-glycosyltransferase family","DEG in 3 diets",3,"33; 50; 83","Higher in control","Diet 33; Diet 50; Diet 83: infected vs control",2.59064064418911,0.00156539257590881,2.6246019824347,"1030","Higher than gene average"
456,"LOC126282268","no description","DEG in 1 diet",1,"83","Higher in control","Diet 83: infected vs control",2.37391106170796,0.0281740933835375,1.91182502768029,"1046","Lower than gene average"
457,"LOC126305900","heme binding. It is involved in the biological process described with oxidation-reduction process","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.8713968695064,0.0162270231115536,1.67703266367952,"1009","Higher than gene average"
458,"LOC126284300","no description","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.62630588722282,0.0206742470222425,1.87927581962624,"1006","Higher than gene average"
459,"LOC126326240","no description","DEG in 2 diets",2,"33; 50","Higher in control","Diet 33; Diet 50: infected vs control",2.14378058221749,0.00312298689420125,1.71556857195911,"1015","Lower than gene average"
460,"LOC126298660","Homeodomain","DEG in 3 diets",3,"33; 50; 83","Higher in control","Diet 33; Diet 50; Diet 83: infected vs control",2.20534330234839,0.0172878321751644,2.45415723374388,"1041","Higher than gene average"
461,"LOC126334669","Belongs to the type-B carboxylesterase lipase family","DEG in 1 diet",1,"50","Higher in control","Diet 50: infected vs control",1.43668543569669,0.00543756477321647,2.13095414033516,"1016","Lower than gene average"
462,"LOC126295441","Oxidoreductase activity. It is involved in the biological process described with oxidation-reduction process","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.28003355715996,0.023976941328991,1.96157498173126,"1031","Higher than gene average"
463,"LOC126297976","FAD binding domain","DEG in 3 diets",3,"33; 50; 83","Higher in control","Diet 33; Diet 50; Diet 83: infected vs control",2.6416789054196,0.00356753447728422,2.07256641030641,"1006","Higher than gene average"
464,"LOC126354460","Belongs to the short-chain dehydrogenases reductases (SDR) family","DEG in 3 diets",3,"33; 50; 83","Higher in control","Diet 33; Diet 50; Diet 83: infected vs control",1.74901120949161,0.000824098608745799,2.08333983686075,"1015","Lower than gene average"
465,"LOC126293292","Aldo/keto reductase family","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.33047565948153,0.00203918338897432,2.46085148748062,"1050","Higher than gene average"
466,"LOC126298572","aspartic-type endopeptidase activity. It is involved in the biological process described with proteolysis","DEG in 1 diet",1,"83","Higher in control","Diet 83: infected vs control",1.35570775590682,0.000820757050564818,2.04630176126894,"1002","Higher than gene average"
467,"LOC126299493","It is involved in the biological process described with glycogen biosynthetic process","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.01518786052976,0.005053848326685,2.36945015556663,"1036","Higher than gene average"
468,"LOC126284632","It is involved in the biological process described with DNA repair","DEG in 1 diet",1,"83","Higher in control","Diet 83: infected vs control",1.30845592669688,0.00584688927448788,3.91377391908293,"1016","Lower than gene average"
469,"LOC126328249","Haloacid dehalogenase-like hydrolase","DEG in 2 diets",2,"33; 83","Higher in control","Diet 33; Diet 83: infected vs control",2.08842334674243,8.32670313876443e-06,2.33794019136398,"1041","Higher than gene average"
470,"LOC126272037","Aspartate aminotransferase","DEG in 1 diet",1,"83","Higher in control","Diet 83: infected vs control",1.02749778313012,8.75446855424673e-05,2.18610660590926,"1038","Higher than gene average"
471,"LOC126354081","Endoribonuclease L-PSP","DEG in 3 diets",3,"33; 50; 83","Higher in control","Diet 33; Diet 50; Diet 83: infected vs control",3.84774023775165,0.000402242422222734,1.78743410494693,"1041","Higher than gene average"
472,"LOC126347783","catalytic activity. It is involved in the biological process described with metabolic process","DEG in 1 diet",1,"83","Higher in control","Diet 83: infected vs control",1.1919888637872,0.0204598083039408,2.12381155006411,"1020","Lower than gene average"
473,"LOC126274965","zinc ion binding","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.25119432245895,0.0162270231115536,2.69992380546204,"1016","Lower than gene average"
474,"LOC126281446","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor. It is involved in the biological process described with oxidation-reduction process","DEG in 3 diets",3,"33; 50; 83","Higher in control","Diet 33; Diet 50; Diet 83: infected vs control",1.49819110159171,0.0165962243949382,1.94609145287915,"1038","Higher than gene average"
475,"LOC126281694","Oxidoreductase activity. It is involved in the biological process described with oxidation-reduction process","DEG in 2 diets",2,"33; 83","Higher in control","Diet 33; Diet 83: infected vs control",1.84841150588984,0.0188922053361539,2.06040840991725,"1016","Lower than gene average"
476,"LOC126281532","Transaldolase is important for the balance of metabolites in the pentose-phosphate pathway","DEG in 3 diets",3,"33; 50; 83","Higher in control","Diet 33; Diet 50; Diet 83: infected vs control",1.77179390695898,2.06026932918919e-05,2.25636053649732,"1038","Higher than gene average"
477,"LOC126281954","Belongs to the zinc-containing alcohol dehydrogenase family. Class-III subfamily","DEG in 2 diets",2,"33; 83","Higher in control","Diet 33; Diet 83: infected vs control",1.3647247464475,0.00104348197238767,2.03987149232597,"1038","Higher than gene average"
478,"LOC126298275","It is involved in the biological process described with","DEG in 3 diets",3,"33; 50; 83","Higher in control","Diet 33; Diet 50; Diet 83: infected vs control",1.85459056586611,0.00539409206444094,2.6721133098837,"1023","Lower than gene average"
479,"LOC126335428","CRAL/TRIO, N-terminal domain","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.29238719726553,0.0155658297960644,2.22041312871575,"1023","Lower than gene average"
480,"LOC126267350","The H protein shuttles the methylamine group of glycine from the P protein to the T protein","DEG in 1 diet",1,"83","Higher in control","Diet 83: infected vs control",1.06367326368541,0.0192423308843258,2.10729245358204,"1020","Lower than gene average"
481,"LOC126336251","Belongs to the enoyl-CoA hydratase isomerase family","DEG in 1 diet",1,"33","Higher in control","Diet 33: infected vs control",1.68270517033863,0.000265458897443931,2.1570158268864,"1030","Higher than gene average"
482,"LOC126331335","MAPEG family","DEG in 2 diets",2,"50; 83","Higher in control","Diet 50; Diet 83: infected vs control",2.43964828930487,0.000420763472861962,2.13161729185845,"1030","Higher than gene average"
