gene_id,description,gene_biotype,sequence_class,seqid,contrast_family,contrast_id,numerator,denominator,log2FoldChange,padj,higher_in
LOC126283962,aquaporin-like,protein_coding,Nuclear chromosome,NC_064927.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,-1.8243602364103013,0.01793761277057216,Control diet 83
LOC126334678,juvenile hormone esterase-like,protein_coding,Nuclear chromosome,NC_064921.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,-1.0494802318726606,0.01796607392459038,Control diet 83
LOC126297635,probable nuclear hormone receptor HR3,protein_coding,Nuclear chromosome,NC_064931.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,2.8333358815486265,0.01848752739614795,Infected diet 83
LOC126298797,uncharacterized LOC126298797,protein_coding,Nuclear chromosome,NC_064931.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,-1.6714018503465295,0.0185004947155021,Control diet 83
LOC126295232,uncharacterized LOC126295232,protein_coding,Nuclear chromosome,NC_064930.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,3.7681806779537674,0.018578467822683808,Infected diet 83
LOC126361237,putative epidermal cell surface receptor,protein_coding,Nuclear chromosome,NC_064920.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,1.8919358966130018,0.018578467822683808,Infected diet 83
LOC126299071,probable galactose-1-phosphate uridylyltransferase,protein_coding,Nuclear chromosome,NC_064931.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,-1.014354952932763,0.01876571142376165,Control diet 83
LOC126323183,uncharacterized LOC126323183,protein_coding,Nuclear chromosome,NC_064921.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,4.087365861860399,0.01876571142376165,Infected diet 83
LOC126283976,transducin beta-like protein 2,protein_coding,Nuclear chromosome,NC_064920.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,1.4881695299930207,0.018796726617856616,Infected diet 83
LOC126267350,"glycine cleavage system H protein, mitochondrial",protein_coding,Nuclear chromosome,NC_064923.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,-1.0636732636854052,0.01924233088432579,Control diet 83
LOC126298173,uncharacterized LOC126298173,protein_coding,Nuclear chromosome,NC_064931.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,1.2213345462063856,0.01924233088432579,Infected diet 83
LOC126285012,dehydrogenase/reductase SDR family member 11-like,protein_coding,Nuclear chromosome,NC_064920.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,-3.3171357170430777,0.01925525816881156,Control diet 83
LOC126334600,mitochondrial glycine transporter-like,protein_coding,Nuclear chromosome,NC_064921.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,-1.7063907364686528,0.019355449171677034,Control diet 83
LOC126341853,"HIG1 domain family member 1A, mitochondrial-like",protein_coding,Nuclear chromosome,NC_064920.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,1.4239467073671557,0.019355449171677034,Infected diet 83
LOC126281958,"fructose-1,6-bisphosphatase 1",protein_coding,Nuclear chromosome,NC_064926.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,-1.1603688361120892,0.019518234005852553,Control diet 83
LOC126292038,uncharacterized LOC126292038,protein_coding,Nuclear chromosome,NC_064928.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,1.594679359419996,0.019603040273902337,Infected diet 83
LOC126273103,putative ferric-chelate reductase 1 homolog,protein_coding,Nuclear chromosome,NC_064924.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,1.0454100960249832,0.019646027676587508,Infected diet 83
LOC126282270,mucin-2-like,protein_coding,Nuclear chromosome,NC_064926.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,-4.7732602144272285,0.019653802980449976,Control diet 83
LOC126266957,uncharacterized LOC126266957,protein_coding,Nuclear chromosome,NC_064923.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,1.3820315038306497,0.01976148949704933,Infected diet 83
LOC126297695,putative uncharacterized protein DDB_G0271606,protein_coding,Nuclear chromosome,NC_064931.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,1.7649417534713192,0.019762511206468582,Infected diet 83
LOC126336682,uncharacterized LOC126336682,protein_coding,Nuclear chromosome,NC_064921.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,-1.0674397375387639,0.019808897956046623,Control diet 83
LOC126281446,"aldehyde dehydrogenase, mitochondrial",protein_coding,Nuclear chromosome,NC_064926.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,-1.4981911015917069,0.0199758356014694,Control diet 83
LOC126271945,matrix metalloproteinase-14-like,protein_coding,Nuclear chromosome,NC_064920.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,2.206773183282178,0.020376047516874402,Infected diet 83
LOC126277896,inositol oxygenase-like,protein_coding,Nuclear chromosome,NC_064925.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,6.32933995302986,0.020416871545387186,Infected diet 83
LOC126285253,uncharacterized LOC126285253,protein_coding,Nuclear chromosome,NC_064927.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,-3.622558066982554,0.020459808303940785,Control diet 83
LOC126335222,uncharacterized LOC126335222,protein_coding,Nuclear chromosome,NC_064921.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,-1.8345841596599637,0.020459808303940785,Control diet 83
LOC126347783,luciferin 4-monooxygenase,protein_coding,Nuclear chromosome,NC_064920.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,-1.1919888637871987,0.020459808303940785,Control diet 83
LOC126355678,uncharacterized LOC126355678,protein_coding,Nuclear chromosome,NC_064922.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,1.1743899831896214,0.020530358625471232,Infected diet 83
LOC126278644,uncharacterized LOC126278644,lncRNA,Nuclear chromosome,NC_064925.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,1.865100509302066,0.02066546090520248,Infected diet 83
LOC126299171,serine/threonine-protein kinase NIM1-like,protein_coding,Nuclear chromosome,NC_064931.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,-1.841793125276459,0.020816469741207468,Control diet 83
LOC126353879,cyclic GMP-AMP synthase-like receptor,protein_coding,Nuclear chromosome,NC_064922.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,1.7942816357463003,0.02091948761104578,Infected diet 83
LOC126266967,mitotic checkpoint protein BUB3,protein_coding,Nuclear chromosome,NC_064923.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,-1.0241879378901233,0.02096214323698926,Control diet 83
LOC126355184,venom carboxylesterase-6-like,protein_coding,Nuclear chromosome,NC_064922.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,-2.0483799617396654,0.020973690938620664,Control diet 83
LOC126273140,uncharacterized LOC126273140,protein_coding,Nuclear chromosome,NC_064924.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,1.1015916746818244,0.021049086021686918,Infected diet 83
LOC126347975,calponin homology domain-containing protein DDB_G0272472-like,protein_coding,Nuclear chromosome,NC_064920.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,-1.1719011524123852,0.021049086021686918,Control diet 83
LOC126353858,calmodulin-like,protein_coding,Nuclear chromosome,NC_064922.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,-2.754615188516988,0.021049086021686918,Control diet 83
LOC126354701,venom carboxylesterase-6-like,protein_coding,Nuclear chromosome,NC_064922.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,-1.4720516744055636,0.021049086021686918,Control diet 83
LOC126282434,lateral signaling target protein 2 homolog,protein_coding,Nuclear chromosome,NC_064926.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,1.3770340158790286,0.021175175882416995,Infected diet 83
LOC126268728,trypsin-1-like,protein_coding,Nuclear chromosome,NC_064920.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,-1.947552242567407,0.021195848375726793,Control diet 83
LOC126278758,muscle-specific protein 20,protein_coding,Nuclear chromosome,NC_064920.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,-2.5074263107834818,0.021195848375726793,Control diet 83
LOC126284043,toll-like receptor 2,protein_coding,Nuclear chromosome,NC_064920.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,1.9519320523826784,0.021195848375726793,Infected diet 83
LOC126284752,cuticle protein 16.5-like,protein_coding,Nuclear chromosome,NC_064927.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,-2.2837405336970065,0.021195848375726793,Control diet 83
LOC126295407,heat shock protein 60A,protein_coding,Nuclear chromosome,NC_064930.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,-1.2534550884532871,0.021195848375726793,Control diet 83
LOC126295413,uncharacterized LOC126295413,lncRNA,Nuclear chromosome,NC_064930.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,2.1588574424267515,0.021195848375726793,Infected diet 83
LOC126284383,uncharacterized LOC126284383,protein_coding,Nuclear chromosome,NC_064927.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,-2.448205594183421,0.021301921788713846,Control diet 83
LOC126298779,1-acyl-sn-glycerol-3-phosphate acyltransferase alpha-like,protein_coding,Nuclear chromosome,NC_064931.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,-1.3609424983175007,0.02154716544560569,Control diet 83
LOC126297815,ephrin-B1,protein_coding,Nuclear chromosome,NC_064931.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,-1.1185485372815362,0.021568050523853154,Control diet 83
LOC126278148,phospholipase A1 member A-like,protein_coding,Nuclear chromosome,NC_064925.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,-1.765447688587002,0.02161556863918069,Control diet 83
LOC126336866,NADP-dependent malic enzyme-like,protein_coding,Nuclear chromosome,NC_064921.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,-1.4721786644457946,0.021666371000528612,Control diet 83
LOC126320451,uncharacterized LOC126320451,protein_coding,Nuclear chromosome,NC_064921.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,2.2893197600182535,0.021845392757851818,Infected diet 83
LOC126271955,aromatic-L-amino-acid decarboxylase,protein_coding,Nuclear chromosome,NC_064924.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,1.5062214514673524,0.021909716795897923,Infected diet 83
LOC126353790,E3 ubiquitin-protein ligase TRAIP,protein_coding,Nuclear chromosome,NC_064922.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,-1.5256715357358093,0.021909716795897923,Control diet 83
LOC126293373,transcriptional activator cubitus interruptus,protein_coding,Nuclear chromosome,NC_064929.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,1.0399792980877733,0.022165963104989726,Infected diet 83
LOC126278964,muscle-specific protein 300 kDa,protein_coding,Nuclear chromosome,NC_064925.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,1.0314993685840252,0.022479144769499245,Infected diet 83
LOC126291918,uncharacterized LOC126291918,protein_coding,Nuclear chromosome,NC_064928.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,2.702179348589732,0.022819036112513735,Infected diet 83
LOC126334614,kinesin-like protein KIF20B,protein_coding,Nuclear chromosome,NC_064921.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,-1.9216495703859167,0.022819036112513735,Control diet 83
LOC126281771,FAM172 family protein homolog CG10038,protein_coding,Nuclear chromosome,NC_064926.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,1.3362373700348296,0.022887289491762972,Infected diet 83
LOC126283987,collagen alpha-2(IV) chain-like,protein_coding,Nuclear chromosome,NC_064927.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,-1.4431562305390502,0.022887289491762972,Control diet 83
LOC126293368,phosphoserine aminotransferase,protein_coding,Nuclear chromosome,NC_064929.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,-1.3992140496944303,0.022887289491762972,Control diet 83
LOC126299206,uncharacterized LOC126299206,protein_coding,Nuclear chromosome,NC_064931.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,1.8625507575200038,0.022887289491762972,Infected diet 83
LOC126299255,uncharacterized LOC126299255,protein_coding,Nuclear chromosome,NC_064931.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,2.541721648348802,0.022887289491762972,Infected diet 83
LOC126297976,delta(24)-sterol reductase-like,protein_coding,Nuclear chromosome,NC_064931.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,-2.6416789054195986,0.02329093818990006,Control diet 83
LOC126295405,D-3-phosphoglycerate dehydrogenase,protein_coding,Nuclear chromosome,NC_064930.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,-1.4929470362088064,0.023329531673510016,Control diet 83
LOC126354418,uncharacterized LOC126354418,lncRNA,Nuclear chromosome,NC_064922.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,1.6541521352773148,0.023510417327713227,Infected diet 83
LOC126355952,neprilysin-4-like,protein_coding,Nuclear chromosome,NC_064922.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,1.1931418110123142,0.023570589792617024,Infected diet 83
LOC126277383,putative lysozyme-like protein,protein_coding,Nuclear chromosome,NC_064920.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,-2.598104597234246,0.023856649171914036,Control diet 83
LOC126322885,uncharacterized LOC126322885,protein_coding,Nuclear chromosome,NC_064921.1,Infection within diet,infection_diet83,Infected diet 83,Control diet 83,-1.444299943720014,0.023856649171914036,Control diet 83
