"expression_cluster","database","background","term_id","term_name","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","gene_id","DEG_context","phase_class","n_deg_contrasts","comparisons","directions","max_abs_log2FC","min_padj","Description","gene_biotype"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005622","intracellular anatomical structure","186/334","369/885",4.07948546693076e-11,1.87346269111713e-08,1.87346269111713e-08,186,"LOC126272567","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.22328760318891,0.029048000452434,"dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005622","intracellular anatomical structure","186/334","369/885",4.07948546693076e-11,1.87346269111713e-08,1.87346269111713e-08,186,"LOC126272743","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.0190981509258,0.00881958365740284,"G2/mitotic-specific cyclin-B-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005622","intracellular anatomical structure","186/334","369/885",4.07948546693076e-11,1.87346269111713e-08,1.87346269111713e-08,186,"LOC126272836","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.22447120175932,0.00149654139136232,"oligosaccharyltransferase complex subunit ostc-B","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005622","intracellular anatomical structure","186/334","369/885",4.07948546693076e-11,1.87346269111713e-08,1.87346269111713e-08,186,"LOC126272888","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.99073478908765,2.28099557763857e-05,"uncharacterized LOC126272888","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005622","intracellular anatomical structure","186/334","369/885",4.07948546693076e-11,1.87346269111713e-08,1.87346269111713e-08,186,"LOC126273149","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.58123370835358,9.48308379312021e-06,"kinesin-like protein KIF22","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005622","intracellular anatomical structure","186/334","369/885",4.07948546693076e-11,1.87346269111713e-08,1.87346269111713e-08,186,"LOC126273198","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.93013086034785,0.0348911742724071,"band 4.1-like protein 4","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005622","intracellular anatomical structure","186/334","369/885",4.07948546693076e-11,1.87346269111713e-08,1.87346269111713e-08,186,"LOC126273293","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.47821735702872,2.1985872816512e-05,"protein dead ringer-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005622","intracellular anatomical structure","186/334","369/885",4.07948546693076e-11,1.87346269111713e-08,1.87346269111713e-08,186,"LOC126275560","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.00332544642379,0.0116198127313867,"LIM/homeobox protein Awh","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005622","intracellular anatomical structure","186/334","369/885",4.07948546693076e-11,1.87346269111713e-08,1.87346269111713e-08,186,"LOC126276381","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.06451482337366,1.22330946672807e-05,"nucleoporin NDC1","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005622","intracellular anatomical structure","186/334","369/885",4.07948546693076e-11,1.87346269111713e-08,1.87346269111713e-08,186,"LOC126278002","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.46355320444149,3.68441839357874e-06,"medium-chain acyl-CoA ligase ACSF2, mitochondrial-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005622","intracellular anatomical structure","186/334","369/885",4.07948546693076e-11,1.87346269111713e-08,1.87346269111713e-08,186,"LOC126278346","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.51029785141249,7.64709225312508e-07,"baculoviral IAP repeat-containing protein 5.2-B","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005622","intracellular anatomical structure","186/334","369/885",4.07948546693076e-11,1.87346269111713e-08,1.87346269111713e-08,186,"LOC126278434","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.42231714077451,0.0384776094399778,"kinesin-like protein CG14535","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005622","intracellular anatomical structure","186/334","369/885",4.07948546693076e-11,1.87346269111713e-08,1.87346269111713e-08,186,"LOC126278501","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.99306684304984,7.81983831678399e-07,"fork head domain transcription factor slp2-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005622","intracellular anatomical structure","186/334","369/885",4.07948546693076e-11,1.87346269111713e-08,1.87346269111713e-08,186,"LOC126278524","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.3714089281249,4.47126409557008e-05,"anillin-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005622","intracellular anatomical structure","186/334","369/885",4.07948546693076e-11,1.87346269111713e-08,1.87346269111713e-08,186,"LOC126278608","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.88613209144541,0.0244660971230143,"structure-specific endonuclease subunit slx1","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005622","intracellular anatomical structure","186/334","369/885",4.07948546693076e-11,1.87346269111713e-08,1.87346269111713e-08,186,"LOC126278678","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.20167121346506,2.19676988283311e-07,"headcase protein-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005622","intracellular anatomical structure","186/334","369/885",4.07948546693076e-11,1.87346269111713e-08,1.87346269111713e-08,186,"LOC126279052","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.6492519268143,8.30046813653941e-08,"thymidine kinase, cytosolic-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005622","intracellular anatomical structure","186/334","369/885",4.07948546693076e-11,1.87346269111713e-08,1.87346269111713e-08,186,"LOC126279120","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.24963032361404,6.81240427576595e-06,"cyclin-dependent kinase 1-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005622","intracellular anatomical structure","186/334","369/885",4.07948546693076e-11,1.87346269111713e-08,1.87346269111713e-08,186,"LOC126281171","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.11833618327269,0.00770049459326657,"heat shock protein Hsp-12.2","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005622","intracellular anatomical structure","186/334","369/885",4.07948546693076e-11,1.87346269111713e-08,1.87346269111713e-08,186,"LOC126281391","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet33","Control diet 33",1.06236398277888,0.00740963659064025,"holocytochrome c-type synthase-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005622","intracellular anatomical structure","186/334","369/885",4.07948546693076e-11,1.87346269111713e-08,1.87346269111713e-08,186,"LOC126281446","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",1.40381350253425,9.70370585933816e-08,"aldehyde dehydrogenase, mitochondrial","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005622","intracellular anatomical structure","186/334","369/885",4.07948546693076e-11,1.87346269111713e-08,1.87346269111713e-08,186,"LOC126281506","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.21086002020474,0.0432752399071949,"glucosamine-6-phosphate isomerase","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005622","intracellular anatomical structure","186/334","369/885",4.07948546693076e-11,1.87346269111713e-08,1.87346269111713e-08,186,"LOC126281567","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.10746779227723,0.0063341475772055,"RNA-binding protein MEX3A","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005622","intracellular anatomical structure","186/334","369/885",4.07948546693076e-11,1.87346269111713e-08,1.87346269111713e-08,186,"LOC126281672","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.53887184679559,0.000133960951084479,"D-aspartate oxidase","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005622","intracellular anatomical structure","186/334","369/885",4.07948546693076e-11,1.87346269111713e-08,1.87346269111713e-08,186,"LOC126281690","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.55609751899795,6.47984218548724e-05,"TNF receptor-associated factor 3","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005622","intracellular anatomical structure","186/334","369/885",4.07948546693076e-11,1.87346269111713e-08,1.87346269111713e-08,186,"LOC126281778","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",3.90429937420508,3.24275981580491e-06,"protein bric-a-brac 1-like","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005622","intracellular anatomical structure","186/334","369/885",4.07948546693076e-11,1.87346269111713e-08,1.87346269111713e-08,186,"LOC126281861","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.26081782104333,2.12226562374469e-07,"uncharacterized LOC126281861","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005622","intracellular anatomical structure","186/334","369/885",4.07948546693076e-11,1.87346269111713e-08,1.87346269111713e-08,186,"LOC126281958","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.1463202186871,3.07332891596629e-06,"fructose-1,6-bisphosphatase 1","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005622","intracellular anatomical structure","186/334","369/885",4.07948546693076e-11,1.87346269111713e-08,1.87346269111713e-08,186,"LOC126282271","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.62884864774246,5.819666700448e-12,"histone H2A.V","protein_coding"
"DEG cluster 1","GO","All fat body DEGs in heatmap","GO:0005622","intracellular anatomical structure","186/334","369/885",4.07948546693076e-11,1.87346269111713e-08,1.87346269111713e-08,186,"LOC126282371","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.48770128926056,0.000199045717914092,"cyclin-dependent kinase 1-like","protein_coding"
