"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","set","database","family","comparison","direction","plot_label","n_genes","source_file"
"GO:0005216","monoatomic ion channel activity","28/388","129/6095",0.217054263565891,3.40965395988172,7.21225480951288,5.51983338701997e-09,7.6771682691136e-07,7.6771682691136e-07,"LOC126273220/LOC126272767/LOC126269352/LOC126267939/LOC126272139/LOC126336864/LOC126354034/LOC126366011/LOC126355582/LOC126281695/LOC126298972/LOC126267806/LOC126336038/LOC126279309/LOC126354785/LOC126365875/LOC126297822/LOC126293524/LOC126281447/LOC126336082/LOC126278568/LOC126295251/LOC126358740/LOC126324336/LOC126281676/LOC126271869/LOC126298058/LOC126266590",28,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1218,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0022838","GO:0022838","28/388","131/6095",0.213740458015267,3.35759817423467,7.11213134411323,7.94500095420198e-09,1.06081652740505e-06,1.06081652740505e-06,"LOC126273220/LOC126272767/LOC126269352/LOC126267939/LOC126272139/LOC126336864/LOC126354034/LOC126366011/LOC126355582/LOC126281695/LOC126298972/LOC126267806/LOC126336038/LOC126279309/LOC126354785/LOC126365875/LOC126297822/LOC126293524/LOC126281447/LOC126336082/LOC126278568/LOC126295251/LOC126358740/LOC126324336/LOC126281676/LOC126271869/LOC126298058/LOC126266590",28,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1218,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0006022","aminoglycan metabolic process","16/388","48/6095",0.333333333333333,5.23625429553265,7.6823804039478,1.83579451447408e-08,2.27219832714384e-06,2.27219832714384e-06,"LOC126346580/LOC126267652/LOC126346622/LOC126335966/LOC126267061/LOC126267343/LOC126268068/LOC126267216/LOC126365918/LOC126346606/LOC126278279/LOC126267217/LOC126281994/LOC126317480/LOC126285462/LOC126267215",16,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1218,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0015267","channel activity","28/388","136/6095",0.205882352941176,3.23415706488781,6.87004551614504,1.90597822528542e-08,2.27219832714384e-06,2.27219832714384e-06,"LOC126273220/LOC126272767/LOC126269352/LOC126267939/LOC126272139/LOC126336864/LOC126354034/LOC126366011/LOC126355582/LOC126281695/LOC126298972/LOC126267806/LOC126336038/LOC126279309/LOC126354785/LOC126365875/LOC126297822/LOC126293524/LOC126281447/LOC126336082/LOC126278568/LOC126295251/LOC126358740/LOC126324336/LOC126281676/LOC126271869/LOC126298058/LOC126266590",28,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1218,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0022803","passive transmembrane transporter activity","28/388","136/6095",0.205882352941176,3.23415706488781,6.87004551614504,1.90597822528542e-08,2.27219832714384e-06,2.27219832714384e-06,"LOC126273220/LOC126272767/LOC126269352/LOC126267939/LOC126272139/LOC126336864/LOC126354034/LOC126366011/LOC126355582/LOC126281695/LOC126298972/LOC126267806/LOC126336038/LOC126279309/LOC126354785/LOC126365875/LOC126297822/LOC126293524/LOC126281447/LOC126336082/LOC126278568/LOC126295251/LOC126358740/LOC126324336/LOC126281676/LOC126271869/LOC126298058/LOC126266590",28,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1218,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0022890","GO:0022890","32/388","172/6095",0.186046511627907,2.92256053704148,6.6686286240295,2.39827808005761e-08,2.76050076939045e-06,2.76050076939045e-06,"LOC126282259/LOC126273220/LOC126272767/LOC126297555/LOC126267939/LOC126272139/LOC126336864/LOC126354034/LOC126272718/LOC126355582/LOC126281695/LOC126298972/LOC126354816/LOC126267806/LOC126356316/LOC126336038/LOC126279309/LOC126354785/LOC126365875/LOC126297822/LOC126293524/LOC126281447/LOC126336082/LOC126278568/LOC126295251/LOC126356631/LOC126324336/LOC126281676/LOC126271869/LOC126298058/LOC126355303/LOC126266590",32,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1218,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0006812","monoatomic cation transport","37/388","219/6095",0.168949771689498,2.65399190321518,6.49946627435147,2.75493561300149e-08,3.06532502539966e-06,3.06532502539966e-06,"LOC126282259/LOC126273220/LOC126297964/LOC126272767/LOC126297555/LOC126267939/LOC126272139/LOC126336864/LOC126291650/LOC126354034/LOC126338336/LOC126272718/LOC126355582/LOC126281695/LOC126272934/LOC126337983/LOC126298972/LOC126354816/LOC126267806/LOC126356316/LOC126336038/LOC126279309/LOC126354785/LOC126365875/LOC126297822/LOC126293524/LOC126281447/LOC126336082/LOC126278568/LOC126295251/LOC126356631/LOC126324336/LOC126281676/LOC126271869/LOC126298058/LOC126355303/LOC126266590",37,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1218,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0030594","neurotransmitter receptor activity","16/388","51/6095",0.313725490196078,4.9282393369719,7.3448672696537,4.89135447030232e-08,5.26688426511908e-06,5.26688426511908e-06,"LOC126298404/LOC126267133/LOC126353956/LOC126266988/LOC126366011/LOC126355582/LOC126281695/LOC126278518/LOC126298972/LOC126297822/LOC126293524/LOC126324336/LOC126281676/LOC126271869/LOC126355437/LOC126355545",16,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1218,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0050877","nervous system process","50/388","358/6095",0.139664804469274,2.19396129701089,6.07089174865163,6.24837741693725e-08,6.51783869304267e-06,6.51783869304267e-06,"LOC126270553/LOC126345497/LOC126273203/LOC126356354/LOC126298335/LOC126298632/LOC126356222/LOC126273220/LOC126297964/LOC126272767/LOC126281509/LOC126297555/LOC126267133/LOC126291467/LOC126353956/LOC126266988/LOC126269352/LOC126278382/LOC126272377/LOC126272139/LOC126354525/LOC126272263/LOC126298490/LOC126284350/LOC126355582/LOC126282474/LOC126281695/LOC126298972/LOC126271955/LOC126278781/LOC126266672/LOC126336038/LOC126336485/LOC126278863/LOC126278743/LOC126293524/LOC126355132/LOC126335918/LOC126281447/LOC126281483/LOC126358740/LOC126322572/LOC126281676/LOC126271869/LOC126298861/LOC126272414/LOC126267038/LOC126298058/LOC126355437/LOC126356154",50,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1218,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0050808","synapse organization","28/388","146/6095",0.191780821917808,3.01263945770371,6.41776156001679,9.55115226416949e-08,9.66113522963568e-06,9.66113522963568e-06,"LOC126277399/LOC126273203/LOC126356354/LOC126298632/LOC126324495/LOC126272930/LOC126284182/LOC126281509/LOC126339265/LOC126336990/LOC126272377/LOC126268518/LOC126272139/LOC126354525/LOC126272263/LOC126334957/LOC126282474/LOC126354146/LOC126278781/LOC126298602/LOC126356321/LOC126278743/LOC126284412/LOC126284265/LOC126281483/LOC126336838/LOC126272414/LOC126302399",28,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1218,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0003008","system process","55/388","419/6095",0.13126491646778,2.06200944812145,5.87323461878049,1.11366133140584e-07,1.0825002305279e-05,1.0825002305279e-05,"LOC126270553/LOC126345497/LOC126273203/LOC126356354/LOC126298335/LOC126298632/LOC126356222/LOC126273220/LOC126297964/LOC126272767/LOC126281509/LOC126297555/LOC126267133/LOC126291467/LOC126353956/LOC126266988/LOC126354017/LOC126269352/LOC126278382/LOC126272377/LOC126272139/LOC126354525/LOC126272263/LOC126298490/LOC126284350/LOC126282112/LOC126355582/LOC126282474/LOC126281695/LOC126298972/LOC126271955/LOC126354018/LOC126278781/LOC126266672/LOC126336038/LOC126336485/LOC126278863/LOC126278743/LOC126293524/LOC126355132/LOC126335918/LOC126281447/LOC126297738/LOC126281483/LOC126358740/LOC126322572/LOC126272078/LOC126281676/LOC126271869/LOC126298861/LOC126272414/LOC126267038/LOC126298058/LOC126355437/LOC126356154",55,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1218,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0030203","glycosaminoglycan metabolic process","12/388","30/6095",0.4,6.28350515463918,7.5636341092079,1.13503619138635e-07,1.0825002305279e-05,1.0825002305279e-05,"LOC126267652/LOC126335966/LOC126267061/LOC126267343/LOC126268068/LOC126267216/LOC126365918/LOC126267217/LOC126281994/LOC126317480/LOC126285462/LOC126267215",12,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1218,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0004888","transmembrane signaling receptor activity","28/388","150/6095",0.186666666666667,2.93230240549828,6.24752418537812,1.73678861966276e-07,1.61038900345397e-05,1.61038900345397e-05,"LOC126298404/LOC126356271/LOC126354348/LOC126267133/LOC126353956/LOC126335869/LOC126266988/LOC126336238/LOC126359421/LOC126273193/LOC126299298/LOC126299506/LOC126366011/LOC126355582/LOC126278518/LOC126298972/LOC126298288/LOC126266672/LOC126299097/LOC126297822/LOC126335918/LOC126282035/LOC126353850/LOC126324336/LOC126267861/LOC126323231/LOC126355437/LOC126355545",28,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1218,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:1901136","carbohydrate derivative catabolic process","13/388","37/6095",0.351351351351351,5.51929506826414,7.18902637056295,2.02291715102563e-07,1.8249993108442e-05,1.8249993108442e-05,"LOC126346580/LOC126267652/LOC126346622/LOC126267061/LOC126267343/LOC126268068/LOC126267216/LOC126365918/LOC126346606/LOC126278279/LOC126267217/LOC126285462/LOC126267215",13,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1218,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0009607","response to biotic stimulus","30/388","173/6095",0.173410404624277,2.72406292831178,5.99798140517136,3.38767206929558e-07,2.82701234182716e-05,2.82701234182716e-05,"LOC126273010/LOC126278673/LOC126293178/LOC126267652/LOC126269416/LOC126267876/LOC126335036/LOC126267061/LOC126267343/LOC126272361/LOC126268068/LOC126267216/LOC126272041/LOC126365918/LOC126267217/LOC126272787/LOC126293269/LOC126272477/LOC126335918/LOC126285462/LOC126271975/LOC126282035/LOC126293181/LOC126343175/LOC126282030/LOC126267163/LOC126267038/LOC126267215/LOC126272362/LOC126298648",30,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1218,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0043207","response to external biotic stimulus","30/388","173/6095",0.173410404624277,2.72406292831178,5.99798140517136,3.38767206929558e-07,2.82701234182716e-05,2.82701234182716e-05,"LOC126273010/LOC126278673/LOC126293178/LOC126267652/LOC126269416/LOC126267876/LOC126335036/LOC126267061/LOC126267343/LOC126272361/LOC126268068/LOC126267216/LOC126272041/LOC126365918/LOC126267217/LOC126272787/LOC126293269/LOC126272477/LOC126335918/LOC126285462/LOC126271975/LOC126282035/LOC126293181/LOC126343175/LOC126282030/LOC126267163/LOC126267038/LOC126267215/LOC126272362/LOC126298648",30,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1218,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0051707","response to other organism","30/388","173/6095",0.173410404624277,2.72406292831178,5.99798140517136,3.38767206929558e-07,2.82701234182716e-05,2.82701234182716e-05,"LOC126273010/LOC126278673/LOC126293178/LOC126267652/LOC126269416/LOC126267876/LOC126335036/LOC126267061/LOC126267343/LOC126272361/LOC126268068/LOC126267216/LOC126272041/LOC126365918/LOC126267217/LOC126272787/LOC126293269/LOC126272477/LOC126335918/LOC126285462/LOC126271975/LOC126282035/LOC126293181/LOC126343175/LOC126282030/LOC126267163/LOC126267038/LOC126267215/LOC126272362/LOC126298648",30,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1218,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0022839","monoatomic ion-gated channel activity","19/388","82/6095",0.231707317073171,3.6398353029922,6.27482052120514,5.76360799872131e-07,4.69242036578823e-05,4.69242036578823e-05,"LOC126273220/LOC126272767/LOC126269352/LOC126272139/LOC126336864/LOC126366011/LOC126355582/LOC126281695/LOC126298972/LOC126336038/LOC126365875/LOC126297822/LOC126293524/LOC126336082/LOC126358740/LOC126324336/LOC126281676/LOC126271869/LOC126298058",19,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1218,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0003333","amino acid transmembrane transport","15/388","54/6095",0.277777777777778,4.3635452462772,6.47295946943629,7.62778578120015e-07,6.0622735565824e-05,6.0622735565824e-05,"LOC126278890/LOC126354582/LOC126354788/LOC126272718/LOC126272934/LOC126337983/LOC126355940/LOC126278974/LOC126353931/LOC126353927/LOC126295311/LOC126355939/LOC126356631/LOC126298679/LOC126356065",15,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1218,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0044421","GO:0044421","35/388","229/6095",0.152838427947598,2.4009026245892,5.63401257843009,8.30871406609592e-07,6.4498808261926e-05,6.4498808261926e-05,"LOC126278287/LOC126273010/LOC126335547/LOC126277899/LOC126275497/LOC126335546/LOC126299332/LOC126346021/LOC126267876/LOC126278307/LOC126281165/LOC126298490/LOC126357498/LOC126272361/LOC126335382/LOC126280991/LOC126344479/LOC126272041/LOC126293557/LOC126304998/LOC126335544/LOC126299206/LOC126335335/LOC126355485/LOC126272477/LOC126271975/LOC126335545/LOC126267477/LOC126298861/LOC126278442/LOC126334947/LOC126331832/LOC126272362/LOC126282193/LOC126354358",35,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1218,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0022836","gated channel activity","19/388","84/6095",0.226190476190476,3.55317255768287,6.14341138697723,8.57917992750832e-07,6.508477863187e-05,6.508477863187e-05,"LOC126273220/LOC126272767/LOC126269352/LOC126272139/LOC126336864/LOC126366011/LOC126355582/LOC126281695/LOC126298972/LOC126336038/LOC126365875/LOC126297822/LOC126293524/LOC126336082/LOC126358740/LOC126324336/LOC126281676/LOC126271869/LOC126298058",19,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1218,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0006865","amino acid transport","15/388","55/6095",0.272727272727273,4.28420805998126,6.37906003591894,9.88782623994055e-07,7.3345697753159e-05,7.3345697753159e-05,"LOC126278890/LOC126354582/LOC126354788/LOC126272718/LOC126272934/LOC126337983/LOC126355940/LOC126278974/LOC126353931/LOC126353927/LOC126295311/LOC126355939/LOC126356631/LOC126298679/LOC126356065",15,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1218,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
"GO:0015711","organic anion transport","25/388","140/6095",0.178571428571429,2.80513622974963,5.63373311108902,1.90932583544355e-06,0.000138550644319795,0.000138550644319795,"LOC126284897/LOC126272275/LOC126278232/LOC126278890/LOC126354582/LOC126354788/LOC126272360/LOC126272718/LOC126273067/LOC126272934/LOC126337983/LOC126355940/LOC126285413/LOC126336688/LOC126278974/LOC126299447/LOC126353931/LOC126353927/LOC126295311/LOC126355939/LOC126356631/LOC126298679/LOC126356065/LOC126336638/LOC126355684",25,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1218,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/transcript-exon-primary-deseq2_20260806-004620/host_deseq2_all_contrasts.csv"
