"gene_id","diet","DEG_set","log2FoldChange","padj","significant"
"LOC126335078",33,"Diet 33",-1.2124467392947,0.00236547194724649,TRUE
"LOC126335083",33,"Diet 33",1.92713441300193,0.00373636370216929,TRUE
"LOC126335114",33,"Diet 33",3.40923691780465,3.53792582685154e-08,TRUE
"LOC126335117",33,"Diet 33",1.96848427646663,0.00386144348973225,TRUE
"LOC126335115",33,"Diet 33",6.7391157673855,8.15880471108397e-10,TRUE
"LOC126335132",33,"Diet 33",3.63572348335592,0.0367077679434326,TRUE
"LOC126335140",33,"Diet 33",1.83032859133958,0.0235931031204344,TRUE
"LOC126335166",33,"Diet 33",2.86416827055153,1.52475271885416e-06,TRUE
"LOC126335182",33,"Diet 33",-1.73110268110958,3.05380657505451e-06,TRUE
"LOC126335202",33,"Diet 33",-2.54648452011597,0.0298415768573596,TRUE
"LOC126335229",33,"Diet 33",1.35208733843021,0.00215754796233203,TRUE
"LOC126335237",33,"Diet 33",5.26528961685575,0.00228632516540617,TRUE
"LOC126335241",33,"Diet 33",5.43707625083746,0.00178405900514281,TRUE
"LOC126336583",33,"Diet 33",2.1092473679481,0.00189739511363621,TRUE
"LOC126335256",33,"Diet 33",-1.64973625432442,9.34145562839177e-06,TRUE
"LOC126335258",33,"Diet 33",-1.50456986360373,0.00281495329976035,TRUE
"LOC126335288",33,"Diet 33",1.76505209764884,0.00211947416869751,TRUE
"LOC126335291",33,"Diet 33",1.09312347424951,0.000889833873970641,TRUE
"LOC126335309",33,"Diet 33",-1.73537088983764,0.00418975677523491,TRUE
"LOC126335320",33,"Diet 33",-1.99086518862468,0.0108365630567025,TRUE
"LOC126336041",33,"Diet 33",-1.14428851371988,0.00356581584598398,TRUE
"LOC126335348",33,"Diet 33",2.19377553681497,0.000225141995450966,TRUE
"LOC126335350",33,"Diet 33",1.3389976308664,0.0473182277924834,TRUE
"LOC126335352",33,"Diet 33",-1.34030885517221,9.35567688818019e-07,TRUE
"LOC126335382",33,"Diet 33",1.51801739838284,0.00617063297760539,TRUE
"LOC126335428",33,"Diet 33",-1.28329918466236,0.00288985817500472,TRUE
"LOC126335453",33,"Diet 33",-1.72385543539505,0.010719261035003,TRUE
"LOC126335463",33,"Diet 33",5.38943705190143,7.89492284749007e-11,TRUE
"LOC126335465",33,"Diet 33",-1.45843185672817,0.0488723470669604,TRUE
"LOC126335468",33,"Diet 33",4.38891835988304,3.92897817004623e-05,TRUE
"LOC126335472",33,"Diet 33",2.2578623317455,0.00327229184318496,TRUE
"LOC126335470",33,"Diet 33",1.08850852622883,0.025080480862196,TRUE
"LOC126335490",33,"Diet 33",3.57066301013896,0.00049061639306863,TRUE
"LOC126335505",33,"Diet 33",-1.14486216716502,0.000879069403333992,TRUE
"LOC126335517",33,"Diet 33",1.36239146965367,7.76865766861965e-05,TRUE
"LOC126335518",33,"Diet 33",-1.88197488926727,0.0418020373856666,TRUE
"LOC126335523",33,"Diet 33",-1.27751598631657,0.000198554743561247,TRUE
"LOC126335538",33,"Diet 33",-1.10087879955712,0.00402441880565973,TRUE
"LOC126335545",33,"Diet 33",2.41058229507775,0.0126587908706366,TRUE
"LOC126335547",33,"Diet 33",2.5372239696423,1.16624323367218e-05,TRUE
"LOC126335557",33,"Diet 33",1.40219133233116,0.00090104428201321,TRUE
"LOC126335565",33,"Diet 33",4.39410813885489,3.64390961904476e-05,TRUE
"LOC126335579",33,"Diet 33",2.00161746173927,0.000848379332461846,TRUE
"LOC126335593",33,"Diet 33",-1.05735790793932,0.0147964908302635,TRUE
"LOC126354418",33,"Diet 33",2.65149439479063,5.70972325307012e-06,TRUE
"LOC126354416",33,"Diet 33",2.28391301827959,0.0338476836554088,TRUE
"LOC126354281",33,"Diet 33",-3.85489007250462,0.000741198919665084,TRUE
"LOC126354282",33,"Diet 33",-2.52834361680864,0.00636302767086319,TRUE
"LOC126354283",33,"Diet 33",-2.06847631277471,0.0236014565067613,TRUE
"LOC126354871",33,"Diet 33",1.80072280343632,0.00149828487816934,TRUE
"LOC126354460",33,"Diet 33",-1.73700590295865,0.00184348336727524,TRUE
"LOC126356285",33,"Diet 33",4.5598795812042,9.20690751721768e-08,TRUE
"LOC126355303",33,"Diet 33",4.25033977291503,7.10070197561143e-08,TRUE
"LOC126353887",33,"Diet 33",1.15615765568852,0.00727583217510045,TRUE
"LOC126354081",33,"Diet 33",-2.5199229560547,0.00241126403376508,TRUE
"LOC126356271",33,"Diet 33",3.3902114688177,0.00160867914876389,TRUE
"LOC126355829",33,"Diet 33",-1.61492200086372,0.00410392228023114,TRUE
"LOC126353822",33,"Diet 33",-2.18655091689526,0.000245341522112024,TRUE
"LOC126354142",33,"Diet 33",2.50864487737026,0.02427390595794,TRUE
"LOC126355970",33,"Diet 33",-1.43413959530779,0.0167609378029817,TRUE
"LOC126354185",33,"Diet 33",-1.40756510806421,0.0043060996376378,TRUE
"LOC126355192",33,"Diet 33",-1.28987024633319,0.0356247353054295,TRUE
"LOC126353933",33,"Diet 33",1.45975005437869,0.0275314529314286,TRUE
"LOC126354710",33,"Diet 33",-1.76733693096171,0.0074245803873812,TRUE
"LOC126356248",33,"Diet 33",-1.12203262124767,0.0241052039432765,TRUE
"LOC126356252",33,"Diet 33",1.04265603904294,0.0314859692752553,TRUE
