"gene_id","experiment_deg","n_experiment_contrasts","experiment_families","experiment_comparisons","experiment_directions","experiment_max_abs_log2FC","experiment_min_padj"
"LOC126354174",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Downregulated",1.69338046756844,0.00306469398446119
"LOC126354185",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",1.40756510806421,4.06052857160839e-09
"LOC126354186",TRUE,1,"Infection within diet","Diet 83: infected vs control","Upregulated",2.33565945958047,0.00647435812767082
"LOC126354197",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",2.57000574329604,0.000236950503791162
"LOC126354198",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",2.40334446871396,3.32411036895063e-05
"LOC126354199",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Downregulated",1.55257564226172,0.00135026719787049
"LOC126354206",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",2.12766543543459,0.00527252235431331
"LOC126354210",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",1.28244658980999,0.0297106471123176
"LOC126354218",TRUE,1,"Infection within diet","Diet 50: infected vs control","Downregulated",1.01049373235003,0.000314434948343689
"LOC126354226",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.73053654720388,1.42251765548611e-13
"LOC126354254",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",5.2035963156933,2.80811372660814e-09
"LOC126354256",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.81439767127943,7.6127534924703e-16
"LOC126354260",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Downregulated",1.2378339336908,0.021798085317242
"LOC126354265",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",1.08480351231869,1.65013737241772e-07
"LOC126354268",TRUE,1,"Infection within diet","Diet 83: infected vs control","Downregulated",2.34023613945985,0.0288863229702234
"LOC126354272",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",3.21942648618278,1.72628465132908e-05
"LOC126354281",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Downregulated",3.85489007250462,0.000741198919665084
"LOC126354282",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",2.60868260644788,7.15136602566199e-09
"LOC126354283",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Downregulated",2.06847631277471,0.000170596992607213
"LOC126354284",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.07028761392181,0.0195079098795421
"LOC126354288",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Downregulated",1.03511249245033,0.0379061470518107
"LOC126354289",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.86260592451254,0.0467634602003596
"LOC126354298",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",3.52485314964889,1.11013075315452e-05
"LOC126354299",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",3.79467347997442,8.38150837489249e-07
"LOC126354316",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.96332729744236,0.00137436528239648
"LOC126354319",TRUE,1,"Infection within diet","Diet 33: infected vs control","Downregulated",1.02716462971824,0.00228632516540617
"LOC126354323",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",2.29902465853063,6.99801391776903e-06
"LOC126354340",TRUE,1,"Infection within diet","Diet 33: infected vs control","Downregulated",1.03525197976385,3.45080953326493e-05
"LOC126354358",TRUE,4,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",2.50773600141613,0.000140727901859469
"LOC126354364",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",1.37291104496642,0.000236950503791162
"LOC126354365",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 83: infected vs control; Infected 33 vs 50","Downregulated",1.79578306255334,0.0285980876110215
"LOC126354378",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",2.89971252257048,0.00836881133907631
"LOC126354407",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",3.22533235799266,4.34076201568557e-07
"LOC126354413",TRUE,1,"Infection within diet","Diet 50: infected vs control","Downregulated",1.43024435106814,0.0164189050693729
"LOC126354416",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",2.5506458404178,1.45473820036661e-05
"LOC126354418",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.83001981833212,9.14616299715972e-12
"LOC126354448",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Downregulated",2.37106215209064,0.00686260966046544
"LOC126354459",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Downregulated",2.27078411301672,0.0401753012711496
"LOC126354460",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.73700590295865,2.13039792223968e-09
"LOC126354473",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.21591811908725,0.0133996694115716
"LOC126354476",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",1.76872465795677,0.000417257368298401
"LOC126354478",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Downregulated",1.21022602263536,0.00012417041441764
"LOC126354485",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",5.83567144746308,0.00015988151522867
"LOC126354509",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.98397375688143,4.20411387079817e-05
"LOC126354521",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",3.75593595967543,2.81361415677831e-08
"LOC126354529",TRUE,2,"Diet contrasts: infected; Pooled infection across diets","All diets: infected vs control; Infected 33 vs 50","Downregulated",4.97518472065789,0.0273844706926221
"LOC126354546",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",2.04025721398044,0.0362577990628291
"LOC126354547",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",3.87933803621435,2.68892995975315e-10
"LOC126354550",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",3.77464944239413,4.29093613017755e-06
"LOC126354552",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.15174651572495,0.0443678467496127
"LOC126354570",TRUE,1,"Infection within diet","Diet 50: infected vs control","Downregulated",1.71113606328465,0.0371167017026284
"LOC126354574",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.25338725527127,0.00593767945517346
"LOC126354577",TRUE,2,"Diet contrasts: controls","Control 33 vs 50; Control 83 vs 50","Upregulated",5.80517653852446,0.0166489481938638
"LOC126354579",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.98668711740033,2.91354563488101e-21
"LOC126354591",TRUE,1,"Infection within diet","Diet 33: infected vs control","Downregulated",1.67356471240829,0.0413297680209376
"LOC126354594",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.29393312253972,8.36089721481053e-07
"LOC126354599",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.94543395431456,0.0141045361006984
"LOC126354602",TRUE,1,"Infection within diet","Diet 50: infected vs control","Downregulated",1.31496997477055,0.00885461690467765
"LOC126354610",TRUE,3,"Diet contrasts: controls; Diet contrasts: infected","Control 83 vs 33; Control 83 vs 50; Infected 83 vs 33","Upregulated",2.19042235098171,3.99309118233978e-08
"LOC126354611",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.79650567419378,0.0302772178335926
"LOC126354620",TRUE,3,"Diet contrasts: controls; Infection within diet; Pooled infection across diets","All diets: infected vs control; Control 83 vs 33; Diet 33: infected vs control","Downregulated",2.3495100223854,2.41296214602274e-07
"LOC126354626",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",2.73596608914619,0.00276210379964012
"LOC126354628",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.23707531458171,0.0497360686572379
"LOC126354631",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",2.43785155541778,0.0228048214236166
"LOC126354641",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",1.65611437912174,0.0164762097247594
"LOC126354642",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Downregulated",1.36052399713648,5.84069392222433e-05
"LOC126354649",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",3.32319287945392,0.0018106019472401
