"gene_id","tissue_reference_deg","phase_reference_deg","diet_control_deg","fatbody_infection_deg","membership_label","diet_infected_deg","head_phase_deg","thorax_phase_deg","phase_reference_source","fatbody_experiment_deg","n_tissue_contrasts","tissue_comparisons","tissue_directions","tissue_max_abs_log2FC","tissue_min_padj","experiment_deg","n_experiment_contrasts","experiment_families","experiment_comparisons","experiment_directions","experiment_max_abs_log2FC","experiment_min_padj","head_log2FC","head_padj","head_direction","thorax_log2FC","thorax_padj","thorax_direction","Preferred_name","Description","combined_priority_score","any_phase_change","fatbody_diet_deg","has_tissue_overlay","has_phase_overlay","primary_annotation_group","logical_category"
"LOC126266756",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",2.43548526032454,1.18655167469749e-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sec61beta","Necessary for protein translocation in the endoplasmic reticulum",43.3611986036985,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266757",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",3.23367049351445,4.97853963992046e-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",39.536568524115,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266758",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Head","Higher in Head",1.1717269193221,1.6325528963101e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","phosphorus-oxygen lyase activity. It is involved in the biological process described with",13.9588596575812,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266761",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",6.36191396979508,9.77095635726523e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","transporter activity. It is involved in the biological process described with transport",26.3719768963162,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266762",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Head","Higher in Head",3.07877702780859,0.0181304241409809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","transporter activity. It is involved in the biological process described with transport",12.8203690637609,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266764",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",3.79405968940139,0.0035690714779149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","transporter activity. It is involved in the biological process described with transport",22.2415044437284,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266765",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",6.38636534319236,7.21430651658037e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","transporter activity. It is involved in the biological process described with transport",34.5281707528075,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266767",TRUE,TRUE,FALSE,FALSE,"DEG tissues + DEG phase changes",FALSE,TRUE,FALSE,"Head",FALSE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",6.72436085058116,0.000188085586579014,NA,NA,NA,NA,NA,NA,NA,-2.34862568006485,3.01137923884908e-06,"Solitarious-up",NA,NA,NA,"unannotated","no description",42.3198655628336,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126266778",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",2.58408651749344,2.31805741537734e-75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Hydrolase activity, hydrolyzing O-glycosyl compounds. It is involved in the biological process described with carbohydrate metabolic process",93.2189623288025,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266779",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Head",2.77400404040096,1.39972561422351e-17,TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.57410435313903,0.00571760082511607,NA,NA,NA,NA,NA,NA,"unannotated","Defective proboscis extension response",49.4448516517432,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266780",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Head",5.53514122793335,2.00776905905465e-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Obp28a","odorant binding",43.2324274707284,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266784",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",3.23488244125261,9.2865398966319e-107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Irregular chiasm C-roughest",125.267028512373,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266785",TRUE,TRUE,FALSE,FALSE,"DEG tissues + DEG phase changes",FALSE,TRUE,FALSE,"Head",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Head",8.40936917884964,6.55051935639725e-14,NA,NA,NA,NA,NA,NA,NA,-4.15516939360821,0.000421460026433152,"Solitarious-up",NA,NA,NA,"unannotated","no description",45.123506448107,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126266793",TRUE,TRUE,FALSE,FALSE,"DEG tissues + DEG phase changes",FALSE,FALSE,TRUE,"Thorax",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",4.85841612126121,7.51910630653144e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.30421379100463,4.81396547046601e-07,"Solitarious-up","unannotated","Protein tyrosine kinase",32.6039607164105,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126266795",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",2.1622867437515,0.000168915654368793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",21.9346168437901,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266799",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Head",1.90537883518993,1.92915889464144e-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Kazal type serine protease inhibitors",31.6200108355274,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266814",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Head","Higher in Head",3.37617614642004,0.0165737702839177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",13.1567548312872,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266815",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",5.45300350491341,3.25332585423887e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",39.940675940368,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266817",TRUE,TRUE,FALSE,FALSE,"DEG tissues + DEG phase changes",FALSE,FALSE,TRUE,"Thorax",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",5.83238237920896,2.61038069818595e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.54106303321153,0.00686689462977574,"Solitarious-up","unannotated","no description",33.1199811795715,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126266824",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Thorax",2.19756211794893,6.27789976084633e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","2-acylglycerol O-acyltransferase 1-like",36.3997477409046,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266827",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",4.12771436669024,8.38801906857562e-54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","L-lysine 6-monooxygenase (NADPH-requiring)",73.2040549576094,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266828",TRUE,FALSE,FALSE,TRUE,"DEG tissues + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",3.01965620206577,4.11899276192595e-35,TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Downregulated",2.1657339328522,0.00630854856792598,NA,NA,NA,NA,NA,NA,"unannotated","Pyridine nucleotide-disulphide oxidoreductase",77.7706696551899,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266829",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",4.83443250496642,1.2944183473693e-47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Sequence-specific DNA binding. It is involved in the biological process described with regulation of transcription, DNA-templated",75.7223578448694,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266831",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",2.50966903230995,3.00435715881642e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","regulation of protein K48-linked deubiquitination",23.0319174718597,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266832",TRUE,FALSE,FALSE,TRUE,"DEG tissues + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",3.4134177185679,8.4785113323601e-105,TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",1.70404339164721,5.88907862614397e-06,NA,NA,NA,NA,NA,NA,"Ser","Notch ligand involved in the mediation of Notch signaling",160.419094152532,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266835",TRUE,FALSE,FALSE,TRUE,"DEG tissues + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",1.77646665197556,2.789787467773e-14,TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Downregulated",2.26403413769432,6.17741496207878e-05,NA,NA,NA,NA,NA,NA,"unannotated","no description",57.804122895014,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266849",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",6.01413474453815,6.97203387782534e-98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Actin",119.170775255814,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266852",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",1.99693156002696,5.13125836026656e-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RpL7","60S ribosomal protein",29.2867076779747,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266854",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",1.04777834747885,0.0247236112590308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","chitin binding. It is involved in the biological process described with chitin metabolic process",18.6546664411218,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266855",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Head",2.55061277744494,3.32706683249124e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",25.0285512525934,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266858",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",1.77787012227812,2.17484681239766e-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","activity. It is involved in the biological process described with biosynthetic process",31.4404414498947,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266867",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",1.46413970560209,1.69944774384825e-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Neural proliferation differentiation control-1 protein (NPDC1)",35.2338318905561,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266874",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",1.22726094577713,4.12300062544528e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"exu","Ensures the proper localization of the mRNA of the bicoid gene to the anterior regions of the oocyte thus playing a fundamental role in the establishment of the polarity of the oocyte. May bind the bcd mRNA",23.6120475450948,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266884",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Head",5.11290922741317,4.18762670720962e-224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"croc","FORKHEAD",252.490941266494,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266886",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",2.69906496370427,1.39259409439429e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","ATP binding. It is involved in the biological process described with protein phosphorylation",39.5552404145834,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266899",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",1.9112548469317,2.43839348398085e-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Belongs to the peptidase S1 family",29.524151057818,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266903",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",1.79191533051959,1.68204740385331e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Glycosyltransferase family 28 C-terminal domain",25.5660770994966,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266906",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Head vs Thorax","Higher in Head",1.76146755126666,6.99900668589442e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","phosphorus-oxygen lyase activity. It is involved in the biological process described with",25.9164311428875,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266907",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",1.25137548911465,1.24950284525422e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","V-type proton ATPase subunit",24.1546382397152,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266912",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",1.38697040751696,4.51999053171732e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Belongs to the AAA ATPase family",22.7318328824461,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266914",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",3.21220518687437,6.24394880906477e-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","transporter activity. It is involved in the biological process described with transport",32.4167458530272,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266922",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Head","Higher in Fat body",1.52912585049359,0.0208997501973495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",11.2089847552228,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266926",TRUE,FALSE,FALSE,TRUE,"DEG tissues + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",2.61561356523166,6.0410958181681e-26,TRUE,1,"Infection within diet","Diet 83: infected vs control","Downregulated",1.45936554825841,0.0063844734968589,NA,NA,NA,NA,NA,NA,"unannotated","Zinc-binding dehydrogenase",57.4887383008671,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266928",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",5.6688200868114,0.000444040111091357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",25.0213978841769,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266929",TRUE,TRUE,FALSE,FALSE,"DEG tissues + DEG phase changes",FALSE,FALSE,TRUE,"Thorax",FALSE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",5.17001139163633,3.42766868051385e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.03693441103775,0.0353403224966781,"Solitarious-up","unannotated","no description",38.123676458104,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126266930",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",1.41327302956465,6.95998793857975e-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","FKBP-type peptidyl-prolyl cis-trans isomerase",30.5706645425709,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266933",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",1.74944251380156,3.00445686809593e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"kon","Chondroitin sulfate proteoglycan",23.2716765401278,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266935",TRUE,TRUE,FALSE,FALSE,"DEG tissues + DEG phase changes",FALSE,FALSE,TRUE,"Thorax",FALSE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",6.1003810253143,1.33759044213639e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.35751686924946,0.00409757188955832,"Solitarious-up","unannotated","chitin binding. It is involved in the biological process described with chitin metabolic process",42.719048155987,TRUE,FALSE,TRUE,TRUE,"DEG tissues","DEG tissues"
"LOC126266938",TRUE,FALSE,FALSE,TRUE,"DEG tissues + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Fat body; Higher in Thorax",12.5164718492241,7.7511109916458e-68,TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Downregulated",2.31871706395481,0.000139940121877811,NA,NA,NA,NA,NA,NA,"unannotated","no description",139.799882709572,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266946",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Head","Higher in Head",1.49601575726018,1.23416561054523e-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","GTP binding",22.4046423164284,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266947",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",1.3517479246918,1.35783190584688e-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tinc","no description",50.2189019153376,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266953",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Fat body",1.48666749619714,2.32739023613041e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","no description",24.1197982881622,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266957",TRUE,FALSE,FALSE,TRUE,"DEG tissues + DEG infection x diet",FALSE,FALSE,FALSE,"Not phase",TRUE,3,"Fat body vs Head; Fat body vs Thorax; Head vs Thorax","Higher in Head; Higher in Thorax",2.12213975238125,9.63925834389111e-15,TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",1.39978463159806,5.51893641447177e-06,NA,NA,NA,NA,NA,NA,"unannotated","no description",76.796025373489,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266958",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",1.50436423363263,2.45747582320952e-48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Domain present in PSD-95, Dlg, and ZO-1/2.",65.1138749797219,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266972",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,1,"Fat body vs Head","Higher in Head",1.31352470727713,8.41038520412191e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Immunoglobulin like",15.3887088198986,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266973",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",2.57755977971314,7.74590593475664e-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"noc","Metal ion binding",45.688487561045,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
"LOC126266974",TRUE,FALSE,FALSE,FALSE,"DEG tissues",FALSE,FALSE,FALSE,"Not phase",FALSE,2,"Fat body vs Head; Fat body vs Thorax","Higher in Head; Higher in Thorax",2.82447219081886,8.13631727927408e-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unannotated","Ankyrin repeats (many copies)",35.9140443150695,FALSE,FALSE,TRUE,FALSE,"DEG tissues","DEG tissues"
