"gene_id","experiment_deg","n_experiment_contrasts","experiment_families","experiment_comparisons","experiment_directions","experiment_max_abs_log2FC","experiment_min_padj"
"LOC126335547",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.97769414431241,1.6998303095828e-16
"LOC126335552",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",1.01832646360074,0.012842985254305
"LOC126335557",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",1.40269634176245,2.34381384159684e-08
"LOC126335565",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.66369018202089,7.44920764516611e-16
"LOC126335566",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",2.28676122455219,0.0201930447246985
"LOC126335574",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",1.14869822325255,0.0105358491894898
"LOC126335577",TRUE,1,"Infection within diet","Diet 50: infected vs control","Downregulated",1.84553406691838,0.0483411244759718
"LOC126335579",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.27710493000752,1.53909263798387e-12
"LOC126335585",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",1.06828365742022,0.00899114851160578
"LOC126335592",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",3.03152204808883,0.0313636242630754
"LOC126335600",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Downregulated",3.12260731122088,0.0012868810578117
"LOC126335605",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",1.59015352635098,0.00972780345171679
"LOC126335606",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",2.20707139439547,0.00301009202587217
"LOC126335641",TRUE,1,"Infection within diet","Diet 33: infected vs control","Downregulated",1.74804780455971,0.0498056285874846
"LOC126335656",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Upregulated",2.01543527176345,4.54778090119348e-05
"LOC126335665",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Downregulated",3.01243899312526,0.00122797345519787
"LOC126335667",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Downregulated",2.97601166827927,0.00453075965457617
"LOC126335678",TRUE,1,"Infection within diet","Diet 33: infected vs control","Downregulated",5.42347041861748,0.0186861949562966
"LOC126335679",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",4.38730920202847,0.00397704831994
"LOC126335700",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",11.4994455818399,1.04923750899148e-18
"LOC126335709",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control","Upregulated",10.8025701957995,5.90713340029138e-38
"LOC126335724",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",2.75159863151935,0.00201137651822062
"LOC126335786",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 83: infected vs control","Upregulated",2.54089214403434,5.83469510471135e-05
"LOC126335805",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",2.26245719730104,0.0260324510421673
"LOC126335828",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",3.72277542003498,2.93381261510264e-25
"LOC126335854",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Downregulated",1.9284247010216,0.0121607089469048
"LOC126335883",TRUE,1,"Infection within diet","Diet 50: infected vs control","Downregulated",1.89334606887884,0.020509242784634
"LOC126335901",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",2.04021912087119,0.0265059374620879
"LOC126335932",TRUE,1,"Infection within diet","Diet 50: infected vs control","Downregulated",1.18566039030878,0.0381929227203536
"LOC126335936",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.35745556831314,0.0315184373104398
"LOC126335945",TRUE,1,"Diet contrasts: controls","Control 83 vs 50","Upregulated",3.59951427550008,0.040895117401568
"LOC126335960",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",2.05091411735179,0.000617836590672992
"LOC126335966",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",6.56666331310334,5.35548699946927e-33
"LOC126336000",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.85852414063722,1.37498208913242e-06
"LOC126336036",TRUE,1,"Infection within diet","Diet 50: infected vs control","Upregulated",1.4776526501925,0.000771410719811631
"LOC126336038",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Upregulated",2.56119965012541,0.011521680087392
"LOC126336041",TRUE,1,"Infection within diet","Diet 33: infected vs control","Downregulated",1.24802146300456,0.00388404575570022
"LOC126336076",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",4.35485805316759,0.00135475265469729
"LOC126336122",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",3.48199615681997,9.82015944738308e-09
"LOC126336124",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Downregulated",2.40657142477673,7.97135877887201e-06
"LOC126336149",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.4913927058422,0.00667099190117444
"LOC126336151",TRUE,1,"Diet contrasts: infected","Infected 33 vs 50","Upregulated",2.89613421009286,0.0450722785867019
"LOC126336170",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",4.0178788062726,0.0348870905561529
"LOC126336174",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",1.27504884182084,0.0211159937943805
"LOC126336201",TRUE,4,"Diet contrasts: controls; Infection within diet; Pooled infection across diets","All diets: infected vs control; Control 83 vs 33; Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",3.48740514952935,1.27521268440465e-05
"LOC126336205",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",2.99306619301702,2.44117651350481e-05
"LOC126336206",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",1.19465235909278,0.023639369108942
"LOC126336209",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Upregulated",2.44877318847674,0.00165965244044045
"LOC126336218",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",1.56110586694832,0.041958475603219
"LOC126336225",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 83: infected vs control","Upregulated",1.95355567239029,8.78970706022969e-05
"LOC126336236",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",4.92850663700303,2.40818178340303e-08
"LOC126336244",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",1.75936262125166,3.94313939117615e-14
"LOC126336251",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Downregulated",1.55457580266636,3.5959065496163e-05
"LOC126336300",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Downregulated",1.26061648659848,0.00471272059410018
"LOC126336307",TRUE,3,"Diet contrasts: infected; Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",5.40101402323479,0.0131612895919251
"LOC126336316",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 83: infected vs control; Infected 83 vs 33","Downregulated",2.11685618603659,0.00100396667125187
"LOC126336322",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",3.26822094413614,0.0445901410542768
"LOC126336323",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 50: infected vs control; Infected 33 vs 50","Downregulated; Upregulated",6.35585736707956,0.00774647978394195
"LOC126336325",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",6.49218561836661,5.95112795901055e-13
"LOC126336337",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",1.37564411474386,0.000263097585182118
"LOC126336345",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Downregulated",1.56076646597459,0.00100926401197253
"LOC126336375",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.93127376742563,6.66860821695366e-17
"LOC126336376",TRUE,1,"Pooled infection across diets","All diets: infected vs control","Upregulated",2.32131941473421,0.001727882190904
"LOC126336379",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",1.94013716265523,1.02305631385716e-12
"LOC126336393",TRUE,1,"Infection within diet","Diet 33: infected vs control","Downregulated",4.38293211744384,0.00524800654697151
"LOC126336399",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Downregulated",2.29187547681049,1.92016354639946e-12
"LOC126336409",TRUE,2,"Diet contrasts: infected; Infection within diet","Diet 33: infected vs control; Infected 33 vs 50","Downregulated",2.02384198161275,0.0316322628557231
"LOC126336414",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",6.39942977574867,1.63178728876936e-14
"LOC126336415",TRUE,3,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.28982146357698,2.82241144695013e-05
"LOC126336416",TRUE,4,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control; Diet 50: infected vs control; Diet 83: infected vs control","Upregulated",2.08495877522568,4.86606824804818e-11
"LOC126336417",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 50: infected vs control","Downregulated",4.83131621111295,0.000183941541705247
"LOC126336423",TRUE,1,"Infection within diet","Diet 33: infected vs control","Downregulated",3.14420148884849,0.0462136942796592
"LOC126336425",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Downregulated",2.16327941003364,0.00156586190640885
"LOC126336437",TRUE,2,"Infection within diet; Pooled infection across diets","All diets: infected vs control; Diet 33: infected vs control","Upregulated",1.64660169860992,8.09152411883682e-05
