"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mapping_branch","contrast_id","contrast_family","numerator","denominator","higher_in","significant","analysis_scope","direction","seqid","description","gene_biotype","sequence_class","assigned_molecule","location_type","Description","Preferred_name","PFAMs","annotation_text","physiology_theme","diet"
"LOC126291849",23.1565338610682,1.25743382209891,0.47707536156097,2.63571318792201,0.00839606656095577,0.0379326127363897,"Competitive host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Infected diet 50",TRUE,"Placed chromosomes","Higher in infected","NC_064928.1","peroxidase-like","protein_coding","Nuclear chromosome","9","Chromosome","heme binding. It is involved in the biological process described with response to oxidative stress","-","An_peroxidase","- | heme binding. It is involved in the biological process described with response to oxidative stress | GO:0000003,GO:0002064,GO:0002065,GO:0002066,GO:0003006,GO:0003674,GO:0003824,GO:0004601,GO:0005575,GO:0005623,GO:0007276,GO:0007281,GO:0007292,GO:0007304,GO:0007306,GO:0008150,GO:0008152,GO:0009636,GO:0009653,GO:0009888,GO:0009987,GO:0010033,GO:0010927,GO:0016043,GO:0016209,GO:0016491,GO:0016684,GO:0019953,GO:0022412,GO:0022414,GO:0022607,GO:0030154,GO:0030312,GO:0030703,GO:0030707,GO:0030855,GO:0032501,GO:0032502,GO:0032504,GO:0032989,GO:0042221,GO:0042493,GO:0042600,GO:0044085,GO:0044464,GO:0044703,GO:0045471,GO:0046677,GO:0048468,GO:0048477,GO:0048609,GO:0048646,GO:0048856,GO:0048869,GO:0050896,GO:0051704,GO:0051716,GO:0055114,GO:0060429,GO:0070887,GO:0071840,GO:0071944,GO:0097237,GO:0097305,GO:0098754,GO:0098869,GO:1901700,GO:1990748 | - | - | An_peroxidase","Detoxification","50"
"LOC126292206",120.871376176235,1.78864406102284,0.712013407679731,2.51209322988955,0.0120017377382762,0.048184249351511,"Competitive host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Infected diet 50",TRUE,"Placed chromosomes","Higher in infected","NC_064928.1","esterase FE4-like","protein_coding","Nuclear chromosome","9","Chromosome","Belongs to the type-B carboxylesterase lipase family","-","-","- | Belongs to the type-B carboxylesterase lipase family | - | - | - | -","Lipid metabolism","50"
"LOC126293326",27.9664737955818,2.83687010648839,0.505874044704687,5.60785858887951,2.0484528569681e-08,1.51564061647503e-06,"Competitive host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Infected diet 50",TRUE,"Placed chromosomes","Higher in infected","NC_064929.1","peroxidase-like","protein_coding","Nuclear chromosome","10","Chromosome","heme binding. It is involved in the biological process described with response to oxidative stress","-","An_peroxidase","- | heme binding. It is involved in the biological process described with response to oxidative stress | GO:0000003,GO:0002064,GO:0002065,GO:0002066,GO:0003006,GO:0003674,GO:0003824,GO:0004601,GO:0005575,GO:0005623,GO:0007276,GO:0007281,GO:0007292,GO:0007304,GO:0007306,GO:0008150,GO:0008152,GO:0009636,GO:0009653,GO:0009888,GO:0009987,GO:0010033,GO:0010927,GO:0016043,GO:0016209,GO:0016491,GO:0016684,GO:0019953,GO:0022412,GO:0022414,GO:0022607,GO:0030154,GO:0030312,GO:0030703,GO:0030707,GO:0030855,GO:0032501,GO:0032502,GO:0032504,GO:0032989,GO:0042221,GO:0042493,GO:0042600,GO:0044085,GO:0044464,GO:0044703,GO:0045471,GO:0046677,GO:0048468,GO:0048477,GO:0048609,GO:0048646,GO:0048856,GO:0048869,GO:0050896,GO:0051704,GO:0051716,GO:0055114,GO:0060429,GO:0070887,GO:0071840,GO:0071944,GO:0097237,GO:0097305,GO:0098754,GO:0098869,GO:1901700,GO:1990748 | - | - | An_peroxidase","Detoxification","50"
"LOC126293695",175.694596782694,1.53128260976416,0.535700425668602,2.85846815942508,0.00425691828210018,0.0239729815849723,"Competitive host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Infected diet 50",TRUE,"Placed chromosomes","Higher in infected","NC_064929.1","acetylcholinesterase-like","protein_coding","Nuclear chromosome","10","Chromosome","Belongs to the type-B carboxylesterase lipase family","Ace","COesterase","Ace | Belongs to the type-B carboxylesterase lipase family | GO:0001505,GO:0003674,GO:0003824,GO:0003990,GO:0004104,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006576,GO:0006581,GO:0006807,GO:0007154,GO:0007267,GO:0007268,GO:0008150,GO:0008152,GO:0008291,GO:0009056,GO:0009308,GO:0009310,GO:0009314,GO:0009416,GO:0009453,GO:0009605,GO:0009628,GO:0009987,GO:0010817,GO:0016020,GO:0016787,GO:0016788,GO:0017144,GO:0019695,GO:0023052,GO:0034641,GO:0040011,GO:0042133,GO:0042135,GO:0042330,GO:0042331,GO:0042402,GO:0042426,GO:0042445,GO:0042447,GO:0042737,GO:0042802,GO:0042803,GO:0044106,GO:0044237,GO:0044248,GO:0044424,GO:0044464,GO:0046983,GO:0050896,GO:0052689,GO:0065007,GO:0065008,GO:0071704,GO:0071944,GO:0097164,GO:0098916,GO:0099536,GO:0099537,GO:1900619,GO:1901564,GO:1901565,GO:1901575 | ko:K01049,ko:K01050 | ko00564,ko04725,map00564,map04725 | COesterase","Lipid metabolism","50"
"LOC126295222",387.619672056153,-1.04461330241281,0.375564984528923,-2.78144487757048,0.00541175201193845,0.0283142165414832,"Competitive host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Control diet 50",TRUE,"Placed chromosomes","Higher in control","NC_064930.1","uncharacterized LOC126295222","protein_coding","Nuclear chromosome","11","Chromosome","Oxidoreductase activity. It is involved in the biological process described with oxidation-reduction process","-","Aldo_ket_red","- | Oxidoreductase activity. It is involved in the biological process described with oxidation-reduction process | - | - | - | Aldo_ket_red","Detoxification","50"
"LOC126295442",1033.64302434163,-1.26517950308071,0.36573115002798,-3.45931568307462,0.00054154978318583,0.0055382459784974,"Competitive host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Control diet 50",TRUE,"Placed chromosomes","Higher in control","NC_064930.1","uncharacterized LOC126295442","protein_coding","Nuclear chromosome","11","Chromosome","Oxidoreductase activity. It is involved in the biological process described with oxidation-reduction process","-","Aldo_ket_red","- | Oxidoreductase activity. It is involved in the biological process described with oxidation-reduction process | - | - | - | Aldo_ket_red","Detoxification","50"
"LOC126297421",1162.19528558344,3.78787683711775,0.626208116703879,6.04891047573081,1.45828661231816e-09,1.70318234754382e-07,"Competitive host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Infected diet 50",TRUE,"Placed chromosomes","Higher in infected","NC_064931.1","pancreatic triacylglycerol lipase-like","protein_coding","Nuclear chromosome","X","Chromosome","Carboxylic ester hydrolase activity. It is involved in the biological process described with lipid metabolic process","-","-","- | Carboxylic ester hydrolase activity. It is involved in the biological process described with lipid metabolic process | - | - | - | -","Lipid metabolism","50"
"LOC126297497",27.555095005221,4.39425569525852,0.958798840002497,4.58308407553671,4.58167713011568e-06,0.000148846577477689,"Competitive host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Infected diet 50",TRUE,"Placed chromosomes","Higher in infected","NC_064931.1","PI-PLC X domain-containing protein 1-like","protein_coding","Nuclear chromosome","X","Chromosome","Phosphoric diester hydrolase activity. It is involved in the biological process described with lipid metabolic process","-","Varsurf_PPLC","- | Phosphoric diester hydrolase activity. It is involved in the biological process described with lipid metabolic process | - | - | - | Varsurf_PPLC","Lipid metabolism","50"
"LOC126297752",226.565153692209,1.13070200306253,0.349716494884484,3.23319608769387,0.00122413507023552,0.009970880007244,"Competitive host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Infected diet 50",TRUE,"Placed chromosomes","Higher in infected","NC_064931.1","pancreatic triacylglycerol lipase-like","protein_coding","Nuclear chromosome","X","Chromosome","Lipase","-","Lipase","- | Lipase | - | ko:K14073 | ko00561,ko01100,ko04972,ko04975,ko04977,map00561,map01100,map04972,map04975,map04977 | Lipase","Lipid metabolism","50"
"LOC126297886",153.885854787959,4.9324500678575,1.1336826203656,4.35082092576037,1.35628787141475e-05,0.000345009933815951,"Competitive host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Infected diet 50",TRUE,"Placed chromosomes","Higher in infected","NC_064931.1","uncharacterized LOC126297886","protein_coding","Nuclear chromosome","X","Chromosome","Phosphoric diester hydrolase activity. It is involved in the biological process described with lipid metabolic process","-","Varsurf_PPLC","- | Phosphoric diester hydrolase activity. It is involved in the biological process described with lipid metabolic process | - | - | - | Varsurf_PPLC","Lipid metabolism","50"
"LOC126298001",176.345953958134,1.84472620216432,0.536220578343734,3.4402376124062,0.000581203683817335,0.00583764780362941,"Competitive host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Infected diet 50",TRUE,"Placed chromosomes","Higher in infected","NC_064931.1","elongation of very long chain fatty acids protein AAEL008004","protein_coding","Nuclear chromosome","X","Chromosome","Elongation of very long chain fatty acids protein","-","ELO","- | Elongation of very long chain fatty acids protein | GO:0000038,GO:0003674,GO:0003824,GO:0004312,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0006082,GO:0006629,GO:0006631,GO:0006633,GO:0006643,GO:0006665,GO:0006807,GO:0008150,GO:0008152,GO:0008610,GO:0009058,GO:0009922,GO:0009987,GO:0012505,GO:0016020,GO:0016021,GO:0016053,GO:0016740,GO:0016746,GO:0016747,GO:0019367,GO:0019368,GO:0019752,GO:0030148,GO:0030176,GO:0030497,GO:0031224,GO:0031227,GO:0031984,GO:0032787,GO:0034625,GO:0034626,GO:0042175,GO:0042761,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0046394,GO:0046467,GO:0071704,GO:0072330,GO:0098827,GO:1901564,GO:1901566,GO:1901576 | ko:K10250 | ko00062,ko01110,map00062,map01110 | ELO","Lipid metabolism","50"
"LOC126298069",1069.53352895486,-1.16857453929454,0.337746909319051,-3.45991186610876,0.000540352215226965,0.0055382459784974,"Competitive host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Control diet 50",TRUE,"Placed chromosomes","Higher in control","NC_064931.1","protein eva-1","protein_coding","Nuclear chromosome","X","Chromosome","carbohydrate binding","-","Gal_Lectin","- | carbohydrate binding | - | - | - | Gal_Lectin","Immune pathway","50"
"LOC126298384",102.609846295295,1.36078674399678,0.413386872267444,3.29179960779309,0.000995485175890348,0.00858672079920408,"Competitive host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Infected diet 50",TRUE,"Placed chromosomes","Higher in infected","NC_064931.1","inactive phospholipase C-like protein 1","protein_coding","Nuclear chromosome","X","Chromosome","phosphatidylinositol phospholipase C activity","-","-","- | phosphatidylinositol phospholipase C activity | - | - | - | -","Lipid metabolism","50"
"LOC126298412",4829.27380723939,-1.8546327597006,0.585132273419412,-3.16959573749444,0.00152651159861153,0.0117373850390354,"Competitive host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Control diet 50",TRUE,"Placed chromosomes","Higher in control","NC_064931.1","uncharacterized LOC126298412","protein_coding","Nuclear chromosome","X","Chromosome","Lipid transporter activity. It is involved in the biological process described with lipid transport","-","DUF1943,Vitellogenin_N","- | Lipid transporter activity. It is involved in the biological process described with lipid transport | GO:0002009,GO:0002165,GO:0003002,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005615,GO:0006355,GO:0006357,GO:0007275,GO:0007389,GO:0007444,GO:0007472,GO:0007474,GO:0007476,GO:0007552,GO:0007560,GO:0008150,GO:0009653,GO:0009791,GO:0009886,GO:0009887,GO:0009888,GO:0009889,GO:0009966,GO:0009967,GO:0010468,GO:0010556,GO:0010646,GO:0010647,GO:0019219,GO:0019222,GO:0019955,GO:0023051,GO:0023056,GO:0030510,GO:0030513,GO:0031323,GO:0031326,GO:0032501,GO:0032502,GO:0035107,GO:0035114,GO:0035120,GO:0035220,GO:0035239,GO:0035295,GO:0036122,GO:0043167,GO:0043168,GO:0043394,GO:0043395,GO:0044421,GO:0048513,GO:0048518,GO:0048522,GO:0048563,GO:0048569,GO:0048583,GO:0048584,GO:0048707,GO:0048729,GO:0048731,GO:0048736,GO:0048737,GO:0048856,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0060429,GO:0060562,GO:0065007,GO:0080090,GO:0090092,GO:0090100,GO:0090287,GO:0097367,GO:1901681,GO:1903506,GO:2000112,GO:2001141 | ko:K13211 | - | DUF1943,Vitellogenin_N","Protein storage and synthesis","50"
"LOC126298490",10.0315601155151,2.0099819480267,0.774835660949851,2.59407516887222,0.00948457479273863,0.0412672447570759,"Competitive host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Infected diet 50",TRUE,"Placed chromosomes","Higher in infected","NC_064931.1","dopamine beta-hydroxylase","protein_coding","Nuclear chromosome","X","Chromosome","Oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen","Tbh","CSD,Cu2_monoox_C,Cu2_monooxygen,DOMON","Tbh | Oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen | GO:0000003,GO:0001505,GO:0002118,GO:0002121,GO:0003008,GO:0003674,GO:0003824,GO:0004497,GO:0004500,GO:0005488,GO:0005507,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005737,GO:0006066,GO:0006576,GO:0006584,GO:0006589,GO:0006725,GO:0006807,GO:0007154,GO:0007165,GO:0007186,GO:0007211,GO:0007276,GO:0007292,GO:0007610,GO:0007611,GO:0007612,GO:0007613,GO:0007617,GO:0007618,GO:0007619,GO:0007626,GO:0007629,GO:0008049,GO:0008150,GO:0008152,GO:0008344,GO:0008345,GO:0009056,GO:0009058,GO:0009308,GO:0009309,GO:0009636,GO:0009712,GO:0009713,GO:0009987,GO:0010033,GO:0012505,GO:0012506,GO:0016020,GO:0016491,GO:0016705,GO:0016715,GO:0017144,GO:0018958,GO:0019098,GO:0019336,GO:0019438,GO:0019439,GO:0019614,GO:0019953,GO:0022414,GO:0023052,GO:0030141,GO:0030534,GO:0030537,GO:0030659,GO:0030667,GO:0030728,GO:0031090,GO:0031410,GO:0031982,GO:0032501,GO:0032504,GO:0034641,GO:0040011,GO:0040012,GO:0042133,GO:0042136,GO:0042221,GO:0042401,GO:0042415,GO:0042417,GO:0042420,GO:0042421,GO:0042423,GO:0042424,GO:0042439,GO:0042493,GO:0042737,GO:0043059,GO:0043167,GO:0043169,GO:0043226,GO:0043227,GO:0043229,GO:0044106,GO:0044237,GO:0044248,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044421,GO:0044422,GO:0044424,GO:0044433,GO:0044444,GO:0044446,GO:0044464,GO:0044703,GO:0045471,GO:0046165,GO:0046189,GO:0046333,GO:0046677,GO:0046872,GO:0046914,GO:0048047,GO:0048149,GO:0048609,GO:0050789,GO:0050794,GO:0050795,GO:0050877,GO:0050890,GO:0050896,GO:0051704,GO:0051705,GO:0051716,GO:0055114,GO:0060179,GO:0065007,GO:0065008,GO:0071704,GO:0071927,GO:0097164,GO:0097305,GO:0097708,GO:0098588,GO:0098805,GO:0099503,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901615,GO:1901616,GO:1901617,GO:1901700 | ko:K00503 | ko00350,ko01100,map00350,map01100 | CSD,Cu2_monoox_C,Cu2_monooxygen,DOMON","Detoxification","50"
"LOC126298530",43.8272592441248,1.39364182050562,0.517441539841993,2.69333192872606,0.00707418021527745,0.033957484727569,"Competitive host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Infected diet 50",TRUE,"Placed chromosomes","Higher in infected","NC_064931.1","elongation of very long chain fatty acids protein AAEL008004-like","protein_coding","Nuclear chromosome","X","Chromosome","Elongation of very long chain fatty acids protein","-","ELO","- | Elongation of very long chain fatty acids protein | GO:0000038,GO:0003674,GO:0003824,GO:0004312,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0006082,GO:0006629,GO:0006631,GO:0006633,GO:0006643,GO:0006665,GO:0006807,GO:0008150,GO:0008152,GO:0008610,GO:0009058,GO:0009922,GO:0009987,GO:0012505,GO:0016020,GO:0016021,GO:0016053,GO:0016740,GO:0016746,GO:0016747,GO:0019367,GO:0019368,GO:0019752,GO:0030148,GO:0030176,GO:0030497,GO:0031224,GO:0031227,GO:0031984,GO:0032787,GO:0034625,GO:0034626,GO:0042175,GO:0042761,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0046394,GO:0046467,GO:0071704,GO:0072330,GO:0098827,GO:1901564,GO:1901566,GO:1901576 | ko:K10250 | ko00062,ko01110,map00062,map01110 | ELO","Lipid metabolism","50"
"LOC126298596",430.687094958046,-1.19115389955215,0.343737100921338,-3.46530501467382,0.000529630426475633,0.00548332394648618,"Competitive host","infection_diet50","Infection within diet","Infected diet 50","Control diet 50","Control diet 50",TRUE,"Placed chromosomes","Higher in control","NC_064931.1","uncharacterized LOC126298596","protein_coding","Nuclear chromosome","X","Chromosome","Ergosterol biosynthesis ERG4/ERG24 family","-","ERG4_ERG24,LBR_tudor","- | Ergosterol biosynthesis ERG4/ERG24 family | GO:0003674,GO:0003682,GO:0003824,GO:0005488,GO:0005515,GO:0005521,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005637,GO:0005639,GO:0005737,GO:0005783,GO:0005789,GO:0006629,GO:0006694,GO:0006996,GO:0006997,GO:0008150,GO:0008152,GO:0008202,GO:0008610,GO:0009058,GO:0009987,GO:0012505,GO:0016020,GO:0016021,GO:0016043,GO:0016125,GO:0016126,GO:0016491,GO:0016627,GO:0019866,GO:0030176,GO:0031090,GO:0031224,GO:0031227,GO:0031229,GO:0031300,GO:0031301,GO:0031965,GO:0031967,GO:0031975,GO:0031984,GO:0042175,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044238,GO:0044422,GO:0044424,GO:0044425,GO:0044428,GO:0044432,GO:0044444,GO:0044446,GO:0044453,GO:0044464,GO:0055114,GO:0071704,GO:0071840,GO:0098827,GO:1901360,GO:1901362,GO:1901576,GO:1901615,GO:1901617 | ko:K19532 | - | ERG4_ERG24,LBR_tudor","Lipid metabolism","50"
