"canonical_gene_order","gene_id","Description","gene_biotype","DEG_context","comparisons","directions","max_abs_log2FC","min_padj","candidate_k2","candidate_k3","candidate_k4"
1290,"LOC126336760","uncharacterized LOC126336760","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",3.45487384880478,0.0334803980663686,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1291,"LOC126298001","elongation of very long chain fatty acids protein AAEL008004","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.89929440549965,0.0172479269371656,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1292,"LOC126356304","ATP-binding cassette sub-family G member 1","protein_coding","Infection within diet","infection_average_all_diets; infection_diet83","Average infected; Infected diet 83",1.52173714228164,0.000478432079527106,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1293,"LOC126269625","aminopeptidase Ey-like","protein_coding","Infection within diet","infection_diet50","Infected diet 50",2.56693650901748,0.0463179717460092,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1294,"LOC126293389","solute carrier family 46 member 3-like","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",2.99839243594863,0.0113869840282318,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1295,"LOC126293440","CUGBP Elav-like family member 4","protein_coding","Infection within diet","infection_average_all_diets","Average infected",1.36815467428517,0.0210457709366304,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1296,"LOC126267144","uncharacterized LOC126267144","protein_coding","Infection within diet","infection_average_all_diets","Average infected",1.15191252093881,0.0151826801683883,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1297,"LOC126298362","aquaporin AQPAe.a","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",1.33222460008075,0.00894045454611276,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1298,"LOC126354894","lanC-like protein 2","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.06896369090132,0.035676163253692,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1299,"LOC126335707","Down syndrome cell adhesion molecule-like protein 1 homolog","protein_coding","Infection within diet","infection_average_all_diets","Average infected",2.45193126068916,0.014961622597332,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1300,"LOC126278381","uncharacterized LOC126278381","protein_coding","Infection within diet","infection_diet50","Infected diet 50",2.58236569792083,0.00347788457764705,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1301,"LOC126298302","uncharacterized LOC126298302","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.93956861758156,0.02705463880281,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1302,"LOC126298156","histone-lysine N-methyltransferase 2D-like","protein_coding","Infection + diet","control_diet83_vs33; infection_diet50","Control diet 83; Infected diet 50",4.2390725528017,0.0161917389658838,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1303,"LOC126293719","uncharacterized LOC126293719","protein_coding","Infection within diet","infection_diet50","Infected diet 50",3.92498933175142,0.0351710286445987,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1304,"LOC126334957","kinesin-like protein unc-104","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",1.59871238061865,0.0104960955149941,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1305,"LOC126272748","SPRY domain-containing SOCS box protein 3","protein_coding","Infection within diet","infection_diet50","Infected diet 50",3.59761950917038,0.0487743782394772,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1306,"LOC126297832","intermembrane lipid transfer protein VPS13A-like","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",5.733641545253,0.00328021655982491,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1307,"LOC126291470","uncharacterized LOC126291470","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",3.88377485967828,0.000603282428960792,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1308,"LOC126298687","IDLSRF-like peptide","protein_coding","Infection within diet","infection_diet50","Infected diet 50",4.98346500497496,0.037612521802279,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1309,"LOC126298455","uncharacterized LOC126298455","protein_coding","Infection within diet","infection_average_all_diets; infection_diet50","Average infected; Infected diet 50",1.9612649961564,0.0127185860894111,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1310,"LOC126298831","arrestin domain-containing protein 2-like","protein_coding","Infection within diet","infection_diet50","Infected diet 50",2.65075379602201,0.0430294176319745,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1311,"LOC126272508","uncharacterized LOC126272508","protein_coding","Infection within diet","infection_diet50","Infected diet 50",2.6014044234895,0.00751621712483612,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1312,"LOC126365875","voltage-dependent calcium channel subunit alpha-2/delta-3","protein_coding","Infection within diet","infection_diet50","Infected diet 50",2.79873461259397,0.0374220749398664,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1313,"LOC126281204","synaptotagmin-11","protein_coding","Diet in infected","infected_diet33_vs50","Infected diet 50",4.94634502696869,0.00204918299221232,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1314,"LOC126293695","acetylcholinesterase-like","protein_coding","Diet in infected","infected_diet33_vs50","Infected diet 50",4.88208606507,0.0127573566261294,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1315,"LOC126281508","probable cytochrome P450 6a13","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",6.79427265409695,0.0093275317737058,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1316,"LOC126346830","uncharacterized LOC126346830","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",4.52895342455429,0.000338598065456979,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1317,"LOC126272582","uncharacterized LOC126272582","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",4.69613117671476,0.00910795429394822,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1318,"LOC126354714","diuretic hormone receptor-like","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",3.89068797568364,0.0071313866435593,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1319,"LOC126298058","voltage-dependent calcium channel type A subunit alpha-1","protein_coding","Diet in infected","infected_diet33_vs50","Infected diet 50",2.80027461032365,0.0452339067473361,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1320,"LOC126297745","cullin-1-like","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",4.58910631523439,0.0220251615735677,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1321,"LOC126298940","uncharacterized LOC126298940","protein_coding","Infection within diet","infection_diet50","Infected diet 50",4.60029932177593,0.0201791638363123,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1322,"LOC126355430","uncharacterized LOC126355430","protein_coding","Diet in infected","infected_diet33_vs50","Infected diet 50",5.20049442840032,0.0127573566261294,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1323,"LOC126297852","uncharacterized LOC126297852","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",4.56750207949188,0.00960373464381356,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1324,"LOC126285146","uncharacterized LOC126285146","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",5.30739500735005,0.0125799993561939,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1325,"LOC126298522","uncharacterized LOC126298522","lncRNA","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",4.65909360989467,0.00293749311436399,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1326,"LOC126356585","vesicular acetylcholine transporter-like","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",4.38402651030373,0.0071313866435593,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1327,"LOC126266886","discoidin domain-containing receptor tyrosine kinase B-like","protein_coding","Diet in infected","infected_diet33_vs50","Infected diet 50",2.72477989229397,0.0446971233544548,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1328,"LOC126269368","glutamate-gated chloride channel-like","protein_coding","Diet in infected","infected_diet33_vs50","Infected diet 50",3.36501131752797,0.0242131195717808,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1329,"LOC126355846","proton channel OtopLc-like","protein_coding","Diet in infected","infected_diet33_vs50","Infected diet 50",3.3416236706817,0.0093275317737058,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1330,"LOC126354742","sodium- and chloride-dependent GABA transporter 1-like","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",4.34090296475184,0.0277429684590657,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1331,"LOC126278890","vesicular inhibitory amino acid transporter","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",4.89277888171529,0.00362918400486964,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1332,"LOC126336393","uncharacterized LOC126336393","protein_coding","Diet in infected","infected_diet33_vs50","Infected diet 50",7.24031026846405,0.00684173181088619,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1333,"LOC126267806","sodium/potassium/calcium exchanger Nckx30C","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",3.02549371687367,0.0135513262543183,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1334,"LOC126278893","calbindin-32","protein_coding","Infection within diet","infection_diet50","Infected diet 50",4.39982769663726,0.0413463727794997,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1335,"LOC126273254","developmental protein eyes absent-like","protein_coding","Diet in infected","infected_diet33_vs50","Infected diet 50",4.481851744013,0.00844688524713265,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1336,"LOC126273193","uncharacterized LOC126273193","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",6.93750634017127,0.00129522867270494,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1337,"LOC126355635","uncharacterized LOC126355635","protein_coding","Diet in infected","infected_diet33_vs50","Infected diet 50",4.9203027200076,0.0220251615735677,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1338,"LOC126365773","protein nervous wreck","protein_coding","Diet in infected","infected_diet33_vs50","Infected diet 50",6.06388377349895,0.0313443987392724,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
1339,"LOC126297443","uncharacterized LOC126297443","lncRNA","Diet in infected","infected_diet33_vs50","Infected diet 50",8.55618333116961,0.00627601731253173,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
