"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","database","background","foreground_genes_tested","background_genes_tested","pathway_theme","pathway_scope"
"ko05145","Toxoplasmosis","1/275","6/560",0.166666666666667,0.339393939393939,-1.59666247077707,0.983071982807397,1,1,"LOC126266662",1,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04014","Ras signaling pathway","3/275","13/560",0.230769230769231,0.46993006993007,-1.89784614486047,0.987589987423888,1,1,"LOC126299541/LOC126353858/LOC126282257",3,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04013","MAPK signaling pathway - fly","2/275","10/560",0.2,0.407272727272727,-1.85619409473427,0.988189230040315,1,1,"LOC126284584/LOC126334959",2,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04624","Toll and Imd signaling pathway","5/275","19/560",0.263157894736842,0.535885167464115,-2.02000961635802,0.98935128351387,1,1,"LOC126352738/LOC126334779/LOC126281581/LOC126355040/LOC126334780",5,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04977","Vitamin digestion and absorption","1/275","7/560",0.142857142857143,0.290909090909091,-1.8528411725335,0.991474879428274,1,1,"LOC126284530",1,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko02010","ABC transporters","2/275","11/560",0.181818181818182,0.370247933884298,-2.07028241019366,0.993536472222988,1,1,"LOC126298974/LOC126277871",2,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Transport and environmental response","Core metabolism or cross-domain"
"ko05010","Alzheimer disease","1/275","8/560",0.125,0.254545454545455,-2.08423383908231,0.995714315517288,1,1,"LOC126353858",1,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Reference disease pathway","Reference disease pathway"
"ko05133","Pertussis","1/275","8/560",0.125,0.254545454545455,-2.08423383908231,0.995714315517288,1,1,"LOC126353858",1,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Other KEGG pathway","Core metabolism or cross-domain"
"ko05146","Amoebiasis","1/275","8/560",0.125,0.254545454545455,-2.08423383908231,0.995714315517288,1,1,"LOC126299541",1,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Other KEGG pathway","Core metabolism or cross-domain"
"ko04010","MAPK signaling pathway","2/275","13/560",0.153846153846154,0.313286713286713,-2.45868722196963,0.998112351632822,1,1,"LOC126266662/LOC126282257",2,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04341","Hedgehog signaling pathway - fly","4/275","20/560",0.2,0.407272727272727,-2.64924942866738,0.99859133267236,1,1,"LOC126295143/LOC126297907/LOC126267315/LOC126299093",4,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Cellular process","Eukaryote/metazoan-compatible"
"ko04020","Calcium signaling pathway","1/275","10/560",0.1,0.203636363636364,-2.4939049493669,0.998922745370498,1,1,"LOC126353858",1,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko05206","MicroRNAs in cancer","1/275","11/560",0.0909090909090909,0.185123966942149,-2.67886936542119,0.999461372685249,1,1,"LOC126271923",1,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Genetic information processing","Reference disease pathway"
"ko04340","Hedgehog signaling pathway","2/275","16/560",0.125,0.254545454545455,-2.96914583687914,0.999716777804817,1,1,"LOC126295143/LOC126267315",2,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Cellular process","Eukaryote/metazoan-compatible"
"ko04621","NOD-like receptor signaling pathway","0/275","5/560",0,0,-2.20438948854955,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Immune and stress signaling","Eukaryote/metazoan-compatible"
"ko04927","Cortisol synthesis and secretion","0/275","5/560",0,0,-2.20438948854955,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",275,560,"Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
