"canonical_gene_order","gene_id","Description","gene_biotype","DEG_context","comparisons","directions","max_abs_log2FC","min_padj","candidate_k2","candidate_k3","candidate_k4"
2756,"LOC126297832","intermembrane lipid transfer protein VPS13A-like","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50; interaction_diet83_vs50","Infected diet 50; Infection response diet 50",4.52290892709516,0.000529325556813031,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2757,"LOC126298632","glutamate decarboxylase","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50; interaction_diet83_vs50","Infected diet 50; Infection response diet 50",5.72001096655305,0.000460343754199661,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2758,"LOC126335018","carcinine transporter-like","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50; interaction_diet83_vs50","Infected diet 50; Infection response diet 50",4.62010323514222,0.00298712979100938,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2759,"LOC126285146","uncharacterized LOC126285146","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",2.6216088739703,0.00380256653599721,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2760,"LOC126354795","protein slit-like","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50; interaction_diet83_vs50","Infected diet 50; Infection response diet 50",5.46696041383899,0.000183178746718565,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2761,"LOC126354816","sodium-dependent neutral amino acid transporter B(0)AT3","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50; interaction_diet83_vs50","Infected diet 50; Infection response diet 50",4.66840721882937,0.00145334347147469,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2762,"LOC126299259","solute carrier family 41 member 1-like","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50; interaction_diet83_vs50","Infected diet 50; Infection response diet 50",4.37231496159499,0.000994838237102713,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2763,"LOC126271872","peptidyl-alpha-hydroxyglycine alpha-amidating lyase 2-like","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50; interaction_diet83_vs50","Infected diet 50; Infection response diet 50",4.87549867776774,0.000762273979810298,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2764,"LOC126365875","voltage-dependent calcium channel subunit alpha-2/delta-3","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",2.59508137025354,0.00382116400581023,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2765,"LOC126273193","uncharacterized LOC126273193","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50; interaction_diet83_vs50","Infected diet 50; Infection response diet 50",3.79326607971011,0.000782585537222915,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2766,"LOC126282112","atrophin-1-like","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",2.70184453889806,0.00196743145727144,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2767,"LOC126281991","lachesin-like","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",2.35819615376679,0.00402696211519049,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2768,"LOC126298176","uncharacterized LOC126298176","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",3.0516523425883,0.00451847875278887,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2769,"LOC126267870","hemicentin-2-like","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",1.71258731292949,0.0090865426613251,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2770,"LOC126278105","uncharacterized LOC126278105","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",1.8626455894829,0.0204080401760287,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2771,"LOC126282289","mucin-5AC-like","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",2.30709338449214,0.00433834970997441,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2772,"LOC126354518","uncharacterized LOC126354518","lncRNA","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",2.18390099489874,0.00615920274461432,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2773,"LOC126267133","G-protein coupled receptor 52-like","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",2.20426924656574,0.00498967398087538,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2774,"LOC126355729","dipeptidase 1-like","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",1.95564672538837,0.00374115524469404,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2775,"LOC126343983","zinc finger protein 628-like","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50; interaction_diet83_vs50","Infected diet 50; Infection response diet 50",4.63060154654719,0.00135188003578877,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2776,"LOC126365773","protein nervous wreck","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",2.52686522528192,0.00270122921949919,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2777,"LOC126293524","acetylcholine receptor subunit alpha-like","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",2.38362797845257,0.00781648041527592,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2778,"LOC126336990","serine protease HTR4","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50; interaction_diet83_vs50","Infected diet 50; Infection response diet 50",4.37866697243891,0.00274500471191907,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2779,"LOC126335046","uncharacterized LOC126335046","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",2.63898023422325,0.0166331783364435,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2780,"LOC126355635","uncharacterized LOC126355635","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",2.15958256761907,0.0178964544383561,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2781,"LOC126272742","limbic system-associated membrane protein","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",1.84261475067789,0.038503702638396,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2782,"LOC126293246","AF4/FMR2 family member lilli","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",1.90217717783341,0.00912340988101402,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2783,"LOC126267234","uncharacterized LOC126267234","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",2.43693151458786,0.00339285817946256,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2784,"LOC126336288","Down syndrome cell adhesion molecule-like protein Dscam2","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50; interaction_diet83_vs50","Infected diet 50; Infection response diet 50",4.1262800855103,0.000555610001952476,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2785,"LOC126320104","2-phosphoxylose phosphatase 1","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.01006502848977,0.0444921191165915,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2786,"LOC126267430","uncharacterized LOC126267430","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.39135065365234,0.0471882686926096,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2787,"LOC126298940","uncharacterized LOC126298940","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",2.57342713085193,0.00097340478901074,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2788,"LOC126354277","allatotropins-like","protein_coding","Infection + diet","infected_diet33_vs50; infected_diet83_vs50; infection_average_all_diets; infection_diet50; interaction_diet83_vs50","Average infected; Infected diet 50; Infection response diet 50",4.10757670251313,2.77615151301753e-06,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2789,"LOC126355995","glycine receptor subunit alpha-2-like","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.77395860952379,0.00852693955357582,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2790,"LOC126291750","multiple coagulation factor deficiency protein 2 homolog","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.26452985538477,0.0326914821502686,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2791,"LOC126333259","uncharacterized LOC126333259","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.07285791255922,0.0489954130129123,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2792,"LOC126273177","uncharacterized LOC126273177","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",2.58703300463725,0.00377748722414225,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2793,"LOC126272414","obscurin-like","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.44149813594911,0.0380939681031693,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2794,"LOC126266674","activator of 90 kDa heat shock protein ATPase homolog 1-like","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.95279811122043,0.0343701111418638,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2795,"LOC126297745","cullin-1-like","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",2.09916215673504,0.00400430519238228,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2796,"LOC126355448","synaptotagmin-6","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.186296995605,0.0142748084230572,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2797,"LOC126284920","calsenilin","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.49155347659388,0.0107928061879805,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2798,"LOC126336864","potassium voltage-gated channel protein Shaw-like","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",2.31764036505412,0.00428939209342293,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2799,"LOC126267452","uncharacterized LOC126267452","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",2.68641074062071,0.0100509583703565,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2800,"LOC126356008","uncharacterized LOC126356008","protein_coding","Diet in infected","infected_diet33_vs50","Infected diet 50",1.60168719267381,0.0392692724625527,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2801,"LOC126281383","cytochrome P450 6j1-like","protein_coding","Infection within diet","infection_diet50","Infected diet 50",2.4198434824811,0.0334206043632169,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2802,"LOC126298060","uncharacterized LOC126298060","protein_coding","Infection within diet","infection_diet50","Infected diet 50",2.06958831219421,0.0246915640776956,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2803,"LOC126299303","uncharacterized LOC126299303","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.6484136001436,0.0431550556460611,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2804,"LOC126335652","Down syndrome cell adhesion molecule-like protein 1","protein_coding","Diet in infected","infected_diet33_vs50","Infected diet 50",1.86711290416158,0.0316013854245202,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2805,"LOC126269609","thyrotropin-releasing hormone-degrading ectoenzyme-like","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.43629049384422,0.0204944736670267,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2806,"LOC126278048","uncharacterized LOC126278048","protein_coding","Infection within diet","infection_diet50","Infected diet 50",1.70661674100828,0.041869830016665,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2807,"LOC126341482","uncharacterized LOC126341482","lncRNA","Infection + diet","infected_diet33_vs50; infection_diet50","Infected diet 50",1.64984668477158,0.0090865426613251,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2808,"LOC126281385","cytochrome P450 6j1-like","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50; interaction_diet83_vs50","Infected diet 50; Infection response diet 50",5.40925241113473,8.74558924323658e-05,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
2809,"LOC126297497","PI-PLC X domain-containing protein 1-like","protein_coding","Infection + diet","infected_diet33_vs50; infection_diet50; interaction_diet83_vs50","Infected diet 50; Infection response diet 50",5.66511362536999,0.000148846577477689,"Candidate cluster 2","Candidate cluster 3","Candidate cluster 4"
